Time[s],Voltage[V],Current[A],OverVoltage,OverPower,,Current (A),,Power (w),,,,,,,,
0,245.3918152,0.027557373,FALSE,FALSE,,-0.027557373,,-6.762353794,,,,,,,,
0.1,249.9354248,0.018417358,FALSE,FALSE,,-0.018417358,,-4.603150295,,,,Avg Current,27.6288047,A,,
0.2,261.2358856,0.029678345,FALSE,FALSE,,-0.029678345,,-7.753048668,,,,RMS Current,38.17522608,,,
0.3,261.2397003,0.063064575,FALSE,FALSE,,-0.063064575,,-16.47497072,,,,,,,,
0.4,261.2371216,0.058731079,FALSE,FALSE,,-0.058731079,,-15.34273805,,,,,,,,
0.5,261.2389069,0.072265625,FALSE,FALSE,,-0.072265625,,-18.87859288,,,,Avg Power,6605.126481,W,6.605126481,kW
0.6,261.2451324,0.043563843,FALSE,FALSE,,-0.043563843,,-11.38084188,,,,RMS Power,9049.031225,,9.049031225,
0.7,261.2410431,0.031661987,FALSE,FALSE,,-0.031661987,,-8.27141059,,,,,,,,
0.8,261.2452545,0.036987305,FALSE,FALSE,,-0.036987305,,-9.662757827,,,,,,,,
0.9,261.2474976,0.055923462,FALSE,FALSE,,-0.055923462,,-14.60986448,,,,,,,,
1,261.243454,0.073959351,FALSE,FALSE,,-0.073959351,,-19.3213962,,,,,,,,
1.1,261.2463074,0.044082642,FALSE,FALSE,,-0.044082642,,-11.51642734,,,,,,,,
1.2,261.2476654,0.044372559,FALSE,FALSE,,-0.044372559,,-11.59222734,,,,,,,,
1.3,261.2484436,0.062423706,FALSE,FALSE,,-0.062423706,,-16.30809605,,,,,,,,
1.4,261.2499542,0.019592285,FALSE,FALSE,,-0.019592285,,-5.1184836,,,,,,,,
1.5,261.2404175,0.069396973,FALSE,FALSE,,-0.069396973,,-18.12929411,,,,,,,,
1.6,261.2476654,0.019012451,FALSE,FALSE,,-0.019012451,,-4.966958482,,,,,,,,
1.7,261.2463074,0.067230225,FALSE,FALSE,,-0.067230225,,-17.56364792,,,,,,,,
1.8,261.2435608,0.051116943,FALSE,FALSE,,-0.051116943,,-13.3539723,,,,,,,,
1.9,261.2437286,0.048599243,FALSE,FALSE,,-0.048599243,,-12.69624749,,,,,,,,
2,261.2443542,0.068161011,FALSE,FALSE,,-0.068161011,,-17.80667924,,,,,,,,
2.1,261.2424469,0.045669556,FALSE,FALSE,,-0.045669556,,-11.93082647,,,,,,,,
2.2,261.2486725,0.053863525,FALSE,FALSE,,-0.053863525,,-14.0717745,,,,,,,,
2.3,261.2474365,0.050125122,FALSE,FALSE,,-0.050125122,,-13.09505965,,,,,,,,
2.4,261.2486725,0.036407471,FALSE,FALSE,,-0.036407471,,-9.51140339,,,,,,,,
2.5,261.2198944,-0.170471191,FALSE,FALSE,,0.170471191,,44.53046662,,,,,,,,
2.6,261.225235,-0.271011353,FALSE,FALSE,,0.271011353,,70.79500425,,,,,,,,
2.7,261.222702,-0.181716919,FALSE,FALSE,,0.181716919,,47.46858457,,,,,,,,
2.8,261.2367249,-0.129928589,FALSE,FALSE,,0.129928589,,33.94211902,,,,,,,,
2.9,261.2409363,-0.235748291,FALSE,FALSE,,0.235748291,,61.58710427,,,,,,,,
3,261.2416534,-0.152603149,FALSE,FALSE,,0.152603149,,39.86629907,,,,,,,,
3.1,261.2279205,-0.240249634,FALSE,FALSE,,0.240249634,,62.75991224,,,,,,,,
3.2,261.2260132,-0.090606689,FALSE,FALSE,,0.090606689,,23.66882425,,,,,,,,
3.3,261.2279205,-0.108184814,FALSE,FALSE,,0.108184814,,28.26089411,,,,,,,,
3.4,261.233017,-0.196365356,FALSE,FALSE,,0.196365356,,51.29711449,,,,,,,,
3.5,261.2391357,-0.261871338,FALSE,FALSE,,0.261871338,,68.41104199,,,,,,,,
3.6,261.2376251,-0.130630493,FALSE,FALSE,,0.130630493,,34.1255998,,,,,,,,
3.7,261.2556152,-0.186172485,FALSE,FALSE,,0.186172485,,48.6386072,,,,,,,,
3.8,261.2523193,-0.215408325,FALSE,FALSE,,0.215408325,,56.27592456,,,,,,,,
3.9,261.2374573,-0.2371521,FALSE,FALSE,,0.2371521,,61.95301149,,,,,,,,
4,261.2342529,-0.207977295,FALSE,FALSE,,0.207977295,,54.33079327,,,,,,,,
4.1,261.2241058,-0.252151489,FALSE,FALSE,,0.252151489,,65.86804732,,,,,,,,
4.2,261.2162018,-0.187225342,FALSE,FALSE,,0.187225342,,48.90629266,,,,,,,,
4.3,261.2325745,-0.156707764,FALSE,FALSE,,0.156707764,,40.93717254,,,,,,,,
4.4,261.2421112,-0.211608887,FALSE,FALSE,,0.211608887,,55.28115232,,,,,,,,
4.5,261.2381897,-0.23298645,FALSE,FALSE,,0.23298645,,60.86495847,,,,,,,,
4.6,261.2287598,-0.130691528,FALSE,FALSE,,0.130691528,,34.14038585,,,,,,,,
4.7,261.2350922,-0.106018066,FALSE,FALSE,,0.106018066,,27.69563935,,,,,,,,
4.8,261.2142334,-0.185119629,FALSE,FALSE,,0.185119629,,48.35588195,,,,,,,,
4.9,261.2301636,-0.098526001,FALSE,FALSE,,0.098526001,,25.73796335,,,,,,,,
5,261.2226563,-0.270431519,FALSE,FALSE,,0.270431519,,70.64283961,,,,,,,,
5.1,261.2337036,-0.07989502,FALSE,FALSE,,0.07989502,,20.87127185,,,,,,,,
5.2,261.212616,-0.174514771,FALSE,FALSE,,0.174514771,,45.58545973,,,,,,,,
5.3,261.2172089,-0.286239624,FALSE,FALSE,,0.286239624,,74.77071565,,,,,,,,
5.4,261.1554108,-0.577209473,FALSE,FALSE,,0.577209473,,150.7413769,,,,,,,,
5.5,261.0685577,-0.950424194,FALSE,FALSE,,0.950424194,,248.1258737,,,,,,,,
5.6,261.0508881,-1.25819397,FALSE,FALSE,,1.25819397,,328.4526532,,,,,,,,
5.7,260.9749603,-1.433670044,FALSE,FALSE,,1.433670044,,374.1519828,,,,,,,,
5.8,260.8569794,-2.302612305,FALSE,FALSE,,2.302612305,,600.6524905,,,,,,,,
5.9,260.8184052,-2.442474365,FALSE,FALSE,,2.442474365,,637.0422686,,,,,,,,
6,260.6779327,-3.222595215,FALSE,FALSE,,3.222595215,,840.0594587,,,,,,,,
6.1,260.511795,-3.957183838,FALSE,FALSE,,3.957183838,,1030.893065,,,,,,,,
6.2,260.5953369,-3.298522949,FALSE,FALSE,,3.298522949,,859.5796993,,,,,,,,
6.3,260.5548553,-3.872817993,FALSE,FALSE,,3.872817993,,1009.081532,,,,,,,,
6.4,260.4030609,-4.322723389,FALSE,FALSE,,4.322723389,,1125.650402,,,,,,,,
6.5,260.4653625,-4.171386719,FALSE,FALSE,,4.171386719,,1086.501754,,,,,,,,
6.6,260.417923,-4.313171387,FALSE,FALSE,,4.313171387,,1123.227134,,,,,,,,
6.7,260.2478485,-5.169586182,FALSE,FALSE,,5.169586182,,1345.373681,,,,,,,,
6.8,260.1985626,-5.25793457,FALSE,FALSE,,5.25793457,,1368.107018,,,,,,,,
6.9,260.180954,-5.361297607,FALSE,FALSE,,5.361297607,,1394.907526,,,,,,,,
7,260.0756378,-5.901260376,FALSE,FALSE,,5.901260376,,1534.774056,,,,,,,,
7.1,260.0148621,-6.161804199,FALSE,FALSE,,6.161804199,,1602.160669,,,,,,,,
7.2,260.0031891,-6.336349487,FALSE,FALSE,,6.336349487,,1647.471074,,,,,,,,
7.3,259.9253082,-6.720352173,FALSE,FALSE,,6.720352173,,1746.78961,,,,,,,,
7.4,259.9413452,-6.588760376,FALSE,FALSE,,6.588760376,,1712.691235,,,,,,,,
7.5,259.9265442,-6.515808105,FALSE,FALSE,,6.515808105,,1693.631483,,,,,,,,
7.6,259.8026733,-7.101593018,FALSE,FALSE,,7.101593018,,1845.012851,,,,,,,,
7.7,259.8065338,-7.11541748,FALSE,FALSE,,7.11541748,,1848.631952,,,,,,,,
7.8,259.7556763,-7.303909302,FALSE,FALSE,,7.303909302,,1897.2319,,,,,,,,
7.9,259.6475677,-7.873168945,FALSE,FALSE,,7.873168945,,2044.249167,,,,,,,,
8,259.538559,-8.370422363,FALSE,FALSE,,8.370422363,,2172.447358,,,,,,,,
8.1,259.5655365,-8.235366821,FALSE,FALSE,,8.235366821,,2137.617407,,,,,,,,
8.2,259.5261078,-8.263900757,FALSE,FALSE,,8.263900757,,2144.697999,,,,,,,,
8.3,259.5349731,-8.075759888,FALSE,FALSE,,8.075759888,,2095.942126,,,,,,,,
8.4,259.4796753,-8.591598511,FALSE,FALSE,,8.591598511,,2229.345192,,,,,,,,
8.5,259.427536,-8.760864258,FALSE,FALSE,,8.760864258,,2272.809428,,,,,,,,
8.6,259.5129395,-8.36555481,FALSE,FALSE,,8.36555481,,2170.969719,,,,,,,,
8.7,259.4608917,-8.541381836,FALSE,FALSE,,8.541381836,,2216.154548,,,,,,,,
8.8,259.4330292,-8.841766357,FALSE,FALSE,,8.841766357,,2293.846229,,,,,,,,
8.9,259.939209,-6.019195557,FALSE,FALSE,,6.019195557,,1564.624932,,,,,,,,
9,260.2294006,-4.303039551,FALSE,FALSE,,4.303039551,,1119.777403,,,,,,,,
9.1,260.2469482,-4.418411255,FALSE,FALSE,,4.418411255,,1149.878045,,,,,,,,
9.2,260.2129669,-4.616729736,FALSE,FALSE,,4.616729736,,1201.332942,,,,,,,,
9.3,260.2893982,-4.205429077,FALSE,FALSE,,4.205429077,,1094.628604,,,,,,,,
9.4,260.2154846,-4.443710327,FALSE,FALSE,,4.443710327,,1156.322236,,,,,,,,
9.5,260.1768036,-4.804275513,FALSE,FALSE,,4.804275513,,1249.961046,,,,,,,,
9.6,260.0714874,-5.467346191,FALSE,FALSE,,5.467346191,,1421.900856,,,,,,,,
9.7,259.9607391,-5.944091797,FALSE,FALSE,,5.944091797,,1545.230497,,,,,,,,
9.8,259.8827515,-6.249755859,FALSE,FALSE,,6.249755859,,1624.203749,,,,,,,,
9.9,259.7928619,-6.760421753,FALSE,FALSE,,6.760421753,,1756.309315,,,,,,,,
10,259.789093,-6.681274414,FALSE,FALSE,,6.681274414,,1735.72222,,,,,,,,
10.1,259.4609528,-8.348098755,FALSE,FALSE,,8.348098755,,2166.005657,,,,,,,,
10.2,259.4932556,-8.168457031,FALSE,FALSE,,8.168457031,,2119.659508,,,,,,,,
10.3,259.4866333,-8.094573975,FALSE,FALSE,,8.094573975,,2100.433749,,,,,,,,
10.4,259.531601,-7.766235352,FALSE,FALSE,,7.766235352,,2015.583494,,,,,,,,
10.5,259.5780334,-7.717254639,FALSE,FALSE,,7.717254639,,2003.229783,,,,,,,,
10.6,259.6062927,-7.337646484,FALSE,FALSE,,7.337646484,,1904.899201,,,,,,,,
10.7,259.61409,-7.303436279,FALSE,FALSE,,7.303436279,,1896.074963,,,,,,,,
10.8,259.698761,-6.84538269,FALSE,FALSE,,6.84538269,,1777.737403,,,,,,,,
10.9,259.5327301,-7.751419067,FALSE,FALSE,,7.751419067,,2011.746953,,,,,,,,
11,259.9194794,-5.738433838,FALSE,FALSE,,5.738433838,,1491.530736,,,,,,,,
11.1,259.9990387,-5.379516602,FALSE,FALSE,,5.379516602,,1398.669145,,,,,,,,
11.2,260.1631165,-4.346801758,FALSE,FALSE,,4.346801758,,1130.877492,,,,,,,,
11.3,260.3552246,-3.380081177,FALSE,FALSE,,3.380081177,,880.021794,,,,,,,,
11.4,260.3721008,-3.434448242,FALSE,FALSE,,3.434448242,,894.234504,,,,,,,,
11.5,260.3607178,-3.464797974,FALSE,FALSE,,3.464797974,,902.0972874,,,,,,,,
11.6,260.4148865,-3.219207764,FALSE,FALSE,,3.219207764,,838.3296243,,,,,,,,
11.7,260.3991394,-3.375335693,FALSE,FALSE,,3.375335693,,878.9345098,,,,,,,,
11.8,260.3855591,-3.406036377,FALSE,FALSE,,3.406036377,,886.8826863,,,,,,,,
11.9,260.4252167,-3.292892456,FALSE,FALSE,,3.292892456,,857.5522314,,,,,,,,
12,260.413208,-3.236022949,FALSE,FALSE,,3.236022949,,842.7031174,,,,,,,,
12.1,260.9234314,-0.482696533,FALSE,FALSE,,0.482696533,,125.9468358,,,,,,,,
12.2,260.9411469,-0.44367981,FALSE,FALSE,,0.44367981,,115.7743183,,,,,,,,
12.3,260.9638062,-0.435180664,FALSE,FALSE,,0.435180664,,113.5664025,,,,,,,,
12.4,260.9559631,-0.510528564,FALSE,FALSE,,0.510528564,,133.2254732,,,,,,,,
12.5,260.9850616,-0.405471802,FALSE,FALSE,,0.405471802,,105.8220832,,,,,,,,
12.6,260.9655457,-0.4972229,FALSE,FALSE,,0.4972229,,129.7580455,,,,,,,,
12.7,260.9444122,-0.66708374,FALSE,FALSE,,0.66708374,,174.0717745,,,,,,,,
12.8,260.8887177,-0.915679932,FALSE,FALSE,,0.915679932,,238.8905631,,,,,,,,
12.9,260.7164001,-1.900756836,FALSE,FALSE,,1.900756836,,495.5584798,,,,,,,,
13,260.6885986,-2.110031128,FALSE,FALSE,,2.110031128,,550.0610578,,,,,,,,
13.1,260.6420593,-2.325531006,FALSE,FALSE,,2.325531006,,606.1311904,,,,,,,,
13.2,260.6431732,-2.292663574,FALSE,FALSE,,2.292663574,,597.5671091,,,,,,,,
13.3,260.620575,-2.38381958,FALSE,FALSE,,2.38381958,,621.2724295,,,,,,,,
13.4,260.6256714,-2.463851929,FALSE,FALSE,,2.463851929,,642.1430631,,,,,,,,
13.5,260.6076813,-2.447280884,FALSE,FALSE,,2.447280884,,637.7801966,,,,,,,,
13.6,260.5683746,-2.739700317,FALSE,FALSE,,2.739700317,,713.8792587,,,,,,,,
13.7,260.6016235,-2.501937866,FALSE,FALSE,,2.501937866,,652.0090699,,,,,,,,
13.8,260.5845184,-2.619064331,FALSE,FALSE,,2.619064331,,682.4876175,,,,,,,,
13.9,260.6168671,-2.500656128,FALSE,FALSE,,2.500656128,,651.7131657,,,,,,,,
14,260.6258392,-2.289550781,FALSE,FALSE,,2.289550781,,596.7160938,,,,,,,,
14.1,260.7068176,-1.915802002,FALSE,FALSE,,1.915802002,,499.4626431,,,,,,,,
14.2,260.6977844,-1.939941406,FALSE,FALSE,,1.939941406,,505.7384265,,,,,,,,
14.3,260.8207092,-1.248474121,FALSE,FALSE,,1.248474121,,325.6279057,,,,,,,,
14.4,260.9947052,-0.358840942,FALSE,FALSE,,0.358840942,,93.65558597,,,,,,,,
14.5,261.0698395,-0.037475586,FALSE,FALSE,,0.037475586,,9.783745205,,,,,,,,
14.6,261.0441589,-0.242538452,FALSE,FALSE,,0.242538452,,63.31324625,,,,,,,,
14.7,261.037323,-0.340148926,FALSE,FALSE,,0.340148926,,88.79156501,,,,,,,,
14.8,261.0460205,-0.313781738,FALSE,FALSE,,0.313781738,,81.91147409,,,,,,,,
14.9,261.0548706,-0.267318726,FALSE,FALSE,,0.267318726,,69.78485532,,,,,,,,
15,261.0936279,-0.086975098,FALSE,FALSE,,0.086975098,,22.70864379,,,,,,,,
15.1,261.0453339,-0.35585022,FALSE,FALSE,,0.35585022,,92.89303941,,,,,,,,
15.2,261.0988312,-0.091262817,FALSE,FALSE,,0.091262817,,23.82861495,,,,,,,,
15.3,261.1035461,-0.132156372,FALSE,FALSE,,0.132156372,,34.50649739,,,,,,,,
15.4,261.1044464,-0.054580688,FALSE,FALSE,,0.054580688,,14.25126045,,,,,,,,
15.5,261.0893097,-0.072982788,FALSE,FALSE,,0.072982788,,19.05502576,,,,,,,,
15.6,261.0861664,-0.136199951,FALSE,FALSE,,0.136199951,,35.55992311,,,,,,,,
15.7,261.0840302,-0.235916138,FALSE,FALSE,,0.235916138,,61.59393601,,,,,,,,
15.8,261.0660858,-0.333816528,FALSE,FALSE,,0.333816528,,87.14817443,,,,,,,,
15.9,261.0890198,-0.241546631,FALSE,FALSE,,0.241546631,,63.06517308,,,,,,,,
16,261.0881805,-0.158462524,FALSE,FALSE,,0.158462524,,41.37269218,,,,,,,,
16.1,261.0962524,-0.187225342,FALSE,FALSE,,0.187225342,,48.88383511,,,,,,,,
16.2,261.1253052,-0.237609863,FALSE,FALSE,,0.237609863,,62.04594806,,,,,,,,
16.3,261.1244659,-0.180023193,FALSE,FALSE,,0.180023193,,47.00846022,,,,,,,,
16.4,261.1124573,-0.142166138,FALSE,FALSE,,0.142166138,,37.12134955,,,,,,,,
16.5,261.1122894,-0.194549561,FALSE,FALSE,,0.194549561,,50.79928116,,,,,,,,
16.6,261.1111755,-0.227310181,FALSE,FALSE,,0.227310181,,59.35322848,,,,,,,,
16.7,261.1065216,-0.318878174,FALSE,FALSE,,0.318878174,,83.26117078,,,,,,,,
16.8,261.1078033,-0.366043091,FALSE,FALSE,,0.366043091,,95.57670737,,,,,,,,
16.9,261.1079254,-0.273712158,FALSE,FALSE,,0.273712158,,71.46841379,,,,,,,,
17,261.1048889,-0.154006958,FALSE,FALSE,,0.154006958,,40.21196966,,,,,,,,
17.1,261.1126862,-0.310089111,FALSE,FALSE,,0.310089111,,80.96820081,,,,,,,,
17.2,261.1224365,-0.115509033,FALSE,FALSE,,0.115509033,,30.16200019,,,,,,,,
17.3,261.1148682,-0.359710693,FALSE,FALSE,,0.359710693,,93.92581027,,,,,,,,
17.4,261.1132507,-0.148498535,FALSE,FALSE,,0.148498535,,38.77493524,,,,,,,,
17.5,261.1348419,-0.222671509,FALSE,FALSE,,0.222671509,,58.14728925,,,,,,,,
17.6,261.1420135,-0.226486206,FALSE,FALSE,,0.226486206,,59.14506389,,,,,,,,
17.7,261.136795,-0.247817993,FALSE,FALSE,,0.247817993,,64.71439649,,,,,,,,
17.8,261.1280518,-0.250335693,FALSE,FALSE,,0.250335693,,65.36967189,,,,,,,,
17.9,261.1375885,-0.325790405,FALSE,FALSE,,0.325790405,,85.07612079,,,,,,,,
18,261.1276093,-0.318008423,FALSE,FALSE,,0.318008423,,83.04077918,,,,,,,,
18.1,261.1355133,-0.339675903,FALSE,FALSE,,0.339675903,,88.70144137,,,,,,,,
18.2,261.1177826,-0.214187622,FALSE,FALSE,,0.214187622,,55.92819693,,,,,,,,
18.3,261.1341095,-0.201644897,FALSE,FALSE,,0.201644897,,52.65636073,,,,,,,,
18.4,261.1448669,-0.214233398,FALSE,FALSE,,0.214233398,,55.94595233,,,,,,,,
18.5,261.1332703,-0.221206665,FALSE,FALSE,,0.221206665,,57.76441985,,,,,,,,
18.6,261.1433105,-0.184417725,FALSE,FALSE,,0.184417725,,48.15945513,,,,,,,,
18.7,261.1346741,-0.239074707,FALSE,FALSE,,0.239074707,,62.4306957,,,,,,,,
18.8,261.1347809,-0.257598877,FALSE,FALSE,,0.257598877,,67.26802629,,,,,,,,
18.9,261.1394348,-0.232223511,FALSE,FALSE,,0.232223511,,60.64271635,,,,,,,,
19,261.1429138,-0.18447876,FALSE,FALSE,,0.18447876,,48.17532086,,,,,,,,
19.1,261.1488495,-0.154190063,FALSE,FALSE,,0.154190063,,40.26655768,,,,,,,,
19.2,261.1365814,-0.191207886,FALSE,FALSE,,0.191207886,,49.93137362,,,,,,,,
19.3,261.1439819,-0.206100464,FALSE,FALSE,,0.206100464,,53.82189581,,,,,,,,
19.4,261.1377563,-0.158050537,FALSE,FALSE,,0.158050537,,41.27296265,,,,,,,,
19.5,261.1428528,-0.282028198,FALSE,FALSE,,0.282028198,,73.64964825,,,,,,,,
19.6,261.1519318,-0.281799316,FALSE,FALSE,,0.281799316,,73.59243585,,,,,,,,
19.7,261.1656799,-0.178787231,FALSE,FALSE,,0.178787231,,46.69308886,,,,,,,,
19.8,261.1659088,-0.231521606,FALSE,FALSE,,0.231521606,,60.46555076,,,,,,,,
19.9,261.1636658,-0.114044189,FALSE,FALSE,,0.114044189,,29.78419858,,,,,,,,
20,261.1470642,-0.27142334,FALSE,FALSE,,0.27142334,,70.88140836,,,,,,,,
20.1,261.1605682,-0.272125244,FALSE,FALSE,,0.272125244,,71.06838339,,,,,,,,
20.2,261.1670837,-0.284255981,FALSE,FALSE,,0.284255981,,74.23830571,,,,,,,,
20.3,261.1657867,-0.206619263,FALSE,FALSE,,0.206619263,,53.9618823,,,,,,,,
20.4,261.1564178,-0.109298706,FALSE,FALSE,,0.109298706,,28.54405855,,,,,,,,
20.5,261.1641693,-0.18107605,FALSE,FALSE,,0.18107605,,47.29057613,,,,,,,,
20.6,261.166748,-0.25553894,FALSE,FALSE,,0.25553894,,66.73827407,,,,,,,,
20.7,261.1525574,-0.170944214,FALSE,FALSE,,0.170944214,,44.64251862,,,,,,,,
20.8,261.1682587,-0.296447754,FALSE,FALSE,,0.296447754,,77.42274367,,,,,,,,
20.9,261.1634979,-0.167663574,FALSE,FALSE,,0.167663574,,43.78760552,,,,,,,,
21,261.1608582,-0.135559082,FALSE,FALSE,,0.135559082,,35.40272619,,,,,,,,
21.1,261.163208,-0.228363037,FALSE,FALSE,,0.228363037,,59.64002336,,,,,,,,
21.2,261.1673584,-0.212890625,FALSE,FALSE,,0.212890625,,55.60008216,,,,,,,,
21.3,261.1686554,-0.287475586,FALSE,FALSE,,0.287475586,,75.07961224,,,,,,,,
21.4,261.1781769,-0.310852051,FALSE,FALSE,,0.310852051,,81.1877719,,,,,,,,
21.5,261.1657867,-0.169235229,FALSE,FALSE,,0.169235229,,44.19845185,,,,,,,,
21.6,261.1752625,-0.25302124,FALSE,FALSE,,0.25302124,,66.08288882,,,,,,,,
21.7,261.172287,-0.291107178,FALSE,FALSE,,0.291107178,,76.02912737,,,,,,,,
21.8,261.1786346,-0.348007202,FALSE,FALSE,,0.348007202,,90.8920459,,,,,,,,
21.9,261.1721191,-0.257125854,FALSE,FALSE,,0.257125854,,67.1541043,,,,,,,,
22,261.1789703,-0.12020874,FALSE,FALSE,,0.12020874,,31.395995,,,,,,,,
22.1,261.1741486,-0.173110962,FALSE,FALSE,,0.173110962,,45.21210808,,,,,,,,
22.2,261.1706085,-0.239776611,FALSE,FALSE,,0.239776611,,62.62260349,,,,,,,,
22.3,261.1762238,-0.254898071,FALSE,FALSE,,0.254898071,,66.5733157,,,,,,,,
22.4,261.1824951,-0.278747559,FALSE,FALSE,,0.278747559,,72.80398286,,,,,,,,
22.5,261.1750946,-0.292633057,FALSE,FALSE,,0.292633057,,76.42846625,,,,,,,,
22.6,261.174881,-0.259414673,FALSE,FALSE,,0.259414673,,67.75259631,,,,,,,,
22.7,261.1744232,-0.263275146,FALSE,FALSE,,0.263275146,,68.76073453,,,,,,,,
22.8,261.1980896,-0.266845703,FALSE,FALSE,,0.266845703,,69.69958787,,,,,,,,
22.9,261.1796417,-0.300598145,FALSE,FALSE,,0.300598145,,78.51011569,,,,,,,,
23,261.1775665,-0.221496582,FALSE,FALSE,,0.221496582,,57.84993829,,,,,,,,
23.1,261.1970215,-0.130569458,FALSE,FALSE,,0.130569458,,34.10435353,,,,,,,,
23.2,261.1867676,-0.233108521,FALSE,FALSE,,0.233108521,,60.88486097,,,,,,,,
23.3,261.1964569,-0.260406494,FALSE,FALSE,,0.260406494,,68.01725363,,,,,,,,
23.4,261.1773376,-0.311843872,FALSE,FALSE,,0.311843872,,81.44655227,,,,,,,,
23.5,261.186203,-0.162796021,FALSE,FALSE,,0.162796021,,42.52007446,,,,,,,,
23.6,261.1775055,-0.253845215,FALSE,FALSE,,0.253845215,,66.29865999,,,,,,,,
23.7,261.1829529,-0.216461182,FALSE,FALSE,,0.216461182,,56.5359706,,,,,,,,
23.8,261.182724,-0.261230469,FALSE,FALSE,,0.261230469,,68.22888542,,,,,,,,
23.9,261.1895599,-0.238433838,FALSE,FALSE,,0.238433838,,62.27642919,,,,,,,,
24,261.1912537,-0.336807251,FALSE,FALSE,,0.336807251,,87.97110813,,,,,,,,
24.1,261.189621,-0.241241455,FALSE,FALSE,,0.241241455,,63.00976421,,,,,,,,
24.2,261.2024078,-0.238555908,FALSE,FALSE,,0.238555908,,62.31137763,,,,,,,,
24.3,261.1996613,-0.193969727,FALSE,FALSE,,0.193969727,,50.66482687,,,,,,,,
24.4,261.1899567,-0.21786499,FALSE,FALSE,,0.21786499,,56.90414736,,,,,,,,
24.5,261.1887817,-0.210723877,FALSE,FALSE,,0.210723877,,55.0387127,,,,,,,,
24.6,261.1946106,-0.293457031,FALSE,FALSE,,0.293457031,,76.649395,,,,,,,,
24.7,261.195343,-0.252960205,FALSE,FALSE,,0.252960205,,66.07202754,,,,,,,,
24.8,261.1891174,-0.254257202,FALSE,FALSE,,0.254257202,,66.40921423,,,,,,,,
24.9,261.1878815,-0.188980103,FALSE,FALSE,,0.188980103,,49.35931262,,,,,,,,
25,261.1963501,-0.137374878,FALSE,FALSE,,0.137374878,,35.88181671,,,,,,,,
25.1,261.1946716,-0.239074707,FALSE,FALSE,,0.239074707,,62.4450396,,,,,,,,
25.2,261.1989899,-0.28565979,FALSE,FALSE,,0.28565979,,74.6140486,,,,,,,,
25.3,261.1904602,-0.185470581,FALSE,FALSE,,0.185470581,,48.44314642,,,,,,,,
25.4,261.2015076,-0.240371704,FALSE,FALSE,,0.240371704,,62.78545149,,,,,,,,
25.5,261.2046509,-0.243301392,FALSE,FALSE,,0.243301392,,63.55145505,,,,,,,,
25.6,261.2001648,-0.235275269,FALSE,FALSE,,0.235275269,,61.45393892,,,,,,,,
25.7,261.2122192,-0.135726929,FALSE,FALSE,,0.135726929,,35.45353226,,,,,,,,
25.8,261.1921387,-0.24206543,FALSE,FALSE,,0.24206543,,63.22558728,,,,,,,,
25.9,261.210144,-0.147277832,FALSE,FALSE,,0.147277832,,38.47046372,,,,,,,,
26,261.1962433,-0.227005005,FALSE,FALSE,,0.227005005,,59.29285448,,,,,,,,
26.1,261.2144623,-0.09677124,FALSE,FALSE,,0.09677124,,25.27804748,,,,,,,,
26.2,261.2063293,-0.209671021,FALSE,FALSE,,0.209671021,,54.76739764,,,,,,,,
26.3,261.1943359,-0.268264771,FALSE,FALSE,,0.268264771,,70.06923859,,,,,,,,
26.4,261.2145691,-0.231292725,FALSE,FALSE,,0.231292725,,60.41702939,,,,,,,,
26.5,261.1914673,-0.264923096,FALSE,FALSE,,0.264923096,,69.19565208,,,,,,,,
26.6,261.2103729,-0.106842041,FALSE,FALSE,,0.106842041,,27.90824938,,,,,,,,
26.7,261.2051544,-0.14100647,FALSE,FALSE,,0.14100647,,36.8316167,,,,,,,,
26.8,261.2067871,-0.143753052,FALSE,FALSE,,0.143753052,,37.54927279,,,,,,,,
26.9,261.2090302,-0.265625,FALSE,FALSE,,0.265625,,69.38364863,,,,,,,,
27,261.2002258,-0.2421875,FALSE,FALSE,,0.2421875,,63.25942969,,,,,,,,
27.1,261.2080078,-0.202056885,FALSE,FALSE,,0.202056885,,52.77887633,,,,,,,,
27.2,261.2039795,-0.216110229,FALSE,FALSE,,0.216110229,,56.44885195,,,,,,,,
27.3,261.2118225,-0.207260132,FALSE,FALSE,,0.207260132,,54.13879677,,,,,,,,
27.4,261.1960144,-0.185882568,FALSE,FALSE,,0.185882568,,48.551786,,,,,,,,
27.5,261.2146301,-0.156524658,FALSE,FALSE,,0.156524658,,40.8865307,,,,,,,,
27.6,261.2002716,-0.231933594,FALSE,FALSE,,0.231933594,,60.58111768,,,,,,,,
27.7,261.2102051,-0.281204224,FALSE,FALSE,,0.281204224,,73.45341292,,,,,,,,
27.8,261.2088013,-0.27381897,FALSE,FALSE,,0.27381897,,71.52392485,,,,,,,,
27.9,261.2063293,-0.277694702,FALSE,FALSE,,0.277694702,,72.53561383,,,,,,,,
28,261.1925964,-0.241363525,FALSE,FALSE,,0.241363525,,63.04236588,,,,,,,,
28.1,261.2182159,-0.093780518,FALSE,FALSE,,0.093780518,,24.49717949,,,,,,,,
28.2,261.2014465,-0.169708252,FALSE,FALSE,,0.169708252,,44.3280409,,,,,,,,
28.3,261.2265778,-0.113647461,FALSE,FALSE,,0.113647461,,29.68773729,,,,,,,,
28.4,261.2135162,-0.153305054,FALSE,FALSE,,0.153305054,,40.04535214,,,,,,,,
