Time[s],Voltage[V],Current[A],OverVoltage,OverPower,,Current (A),,Power (w),,,,,,,,
0,276.1607819,-0.007064819,FALSE,FALSE,,0.007064819,,1.951026032,,,,,,,,
0.1,283.757843,0.005706787,FALSE,FALSE,,-0.005706787,,-1.619345601,,,,Avg Current,50.68254526,A,,
0.2,288.3805847,0.035415649,FALSE,FALSE,,-0.035415649,,-10.21318569,,,,RMS Current,70.05465631,,,
0.3,300.2729034,-0.279449463,FALSE,FALSE,,0.279449463,,83.91110159,,,,,,,,
0.4,300.252655,-0.192565918,FALSE,FALSE,,0.192565918,,57.81842814,,,,,,,,
0.5,300.2689819,-0.271957397,FALSE,FALSE,,0.271957397,,81.66037086,,,,Avg Power,12749.71507,W,12.74971507,kW
0.6,300.2559662,-0.291107178,FALSE,FALSE,,0.291107178,,87.40666691,,,,RMS Power,17367.4917,,17.3674917,
0.7,300.2635345,-0.352279663,FALSE,FALSE,,0.352279663,,105.7767368,,,,,,,,
0.8,300.2812042,-0.210189819,FALSE,FALSE,,0.210189819,,63.11605207,,,,,,,,
0.9,300.2781219,-0.212417603,FALSE,FALSE,,0.212417603,,63.78435876,,,,,,,,
1,300.2616272,-0.185348511,FALSE,FALSE,,0.185348511,,55.65304543,,,,,,,,
1.1,300.2612457,-0.360717773,FALSE,FALSE,,0.360717773,,108.309568,,,,,,,,
1.2,300.253891,-0.299667358,FALSE,FALSE,,0.299667358,,89.97629036,,,,,,,,
1.3,300.2623596,-0.286071777,FALSE,FALSE,,0.286071777,,85.89658689,,,,,,,,
1.4,300.2723999,-0.288116455,FALSE,FALSE,,0.288116455,,86.51341942,,,,,,,,
1.5,300.2584839,-0.22706604,FALSE,FALSE,,0.22706604,,68.17850492,,,,,,,,
1.6,300.2680206,-0.295211792,FALSE,FALSE,,0.295211792,,88.64266045,,,,,,,,
1.7,300.2625885,-0.127700806,FALSE,FALSE,,0.127700806,,38.34377446,,,,,,,,
1.8,300.2689209,-0.140701294,FALSE,FALSE,,0.140701294,,42.2482257,,,,,,,,
1.9,300.1894684,-0.406356812,FALSE,FALSE,,0.406356812,,121.9840352,,,,,,,,
2,300.1233521,-0.888076782,FALSE,FALSE,,0.888076782,,266.5325808,,,,,,,,
2.1,300.090271,-1.072875977,FALSE,FALSE,,1.072875977,,321.9596426,,,,,,,,
2.2,300.0785522,-0.989212036,FALSE,FALSE,,0.989212036,,296.8413157,,,,,,,,
2.3,300.0405884,-1.253448486,FALSE,FALSE,,1.253448486,,376.0854213,,,,,,,,
2.4,300.0523529,-1.148513794,FALSE,FALSE,,1.148513794,,344.6142662,,,,,,,,
2.5,299.9417267,-1.484176636,FALSE,FALSE,,1.484176636,,445.1665028,,,,,,,,
2.6,299.8169098,-2.036087036,FALSE,FALSE,,2.036087036,,610.4533232,,,,,,,,
2.7,299.8992157,-1.766464233,FALSE,FALSE,,1.766464233,,529.7612382,,,,,,,,
2.8,299.8816681,-1.728668213,FALSE,FALSE,,1.728668213,,518.3959073,,,,,,,,
2.9,299.8396759,-1.967315674,FALSE,FALSE,,1.967315674,,589.879294,,,,,,,,
3,299.6703796,-2.545532227,FALSE,FALSE,,2.545532227,,762.8206087,,,,,,,,
3.1,299.7105255,-2.240753174,FALSE,FALSE,,2.240753174,,671.5773113,,,,,,,,
3.2,299.706665,-2.298278809,FALSE,FALSE,,2.298278809,,688.8094771,,,,,,,,
3.3,299.7592621,-2.214797974,FALSE,FALSE,,2.214797974,,663.9062062,,,,,,,,
3.4,299.7847748,-2.124267578,FALSE,FALSE,,2.124267578,,636.8230775,,,,,,,,
3.5,299.7492218,-1.906845093,FALSE,FALSE,,1.906845093,,571.5753327,,,,,,,,
3.6,299.6966248,-2.281295776,FALSE,FALSE,,2.281295776,,683.6966442,,,,,,,,
3.7,299.6698761,-2.307769775,FALSE,FALSE,,2.307769775,,691.5690827,,,,,,,,
3.8,299.6136322,-2.464324951,FALSE,FALSE,,2.464324951,,738.3453495,,,,,,,,
3.9,299.6925354,-2.372406006,FALSE,FALSE,,2.372406006,,710.9923709,,,,,,,,
4,299.6373444,-2.480438232,FALSE,FALSE,,2.480438232,,743.2319248,,,,,,,,
4.1,299.5844116,-2.635696411,FALSE,FALSE,,2.635696411,,789.6135585,,,,,,,,
4.2,299.4980011,-2.781707764,FALSE,FALSE,,2.781707764,,833.1159149,,,,,,,,
4.3,299.508316,-3.024154663,FALSE,FALSE,,3.024154663,,905.7594706,,,,,,,,
4.4,299.5135345,-2.702438354,FALSE,FALSE,,2.702438354,,809.4168634,,,,,,,,
4.5,299.5680389,-2.609390259,FALSE,FALSE,,2.609390259,,781.6899227,,,,,,,,
4.6,299.4288025,-3.219787598,FALSE,FALSE,,3.219787598,,964.0971446,,,,,,,,
4.7,299.4923401,-3.041854858,FALSE,FALSE,,3.041854858,,911.0122297,,,,,,,,
4.8,299.4722137,-2.989639282,FALSE,FALSE,,2.989639282,,895.3138941,,,,,,,,
4.9,299.5115204,-2.830749512,FALSE,FALSE,,2.830749512,,847.8420901,,,,,,,,
5,299.5425873,-2.736541748,FALSE,FALSE,,2.736541748,,819.7107954,,,,,,,,
5.1,299.5198822,-2.858352661,FALSE,FALSE,,2.858352661,,856.1334524,,,,,,,,
5.2,299.4776459,-2.949981689,FALSE,FALSE,,2.949981689,,883.4535717,,,,,,,,
5.3,299.3913574,-3.263320923,FALSE,FALSE,,3.263320923,,977.0100808,,,,,,,,
5.4,299.4934082,-2.844284058,FALSE,FALSE,,2.844284058,,851.8443263,,,,,,,,
5.5,299.4939117,-2.738464355,FALSE,FALSE,,2.738464355,,820.153402,,,,,,,,
5.6,299.4050903,-3.028549194,FALSE,FALSE,,3.028549194,,906.7630451,,,,,,,,
5.7,299.4359894,-3.030548096,FALSE,FALSE,,3.030548096,,907.4551674,,,,,,,,
5.8,299.4628448,-2.891220093,FALSE,FALSE,,2.891220093,,865.8129941,,,,,,,,
5.9,299.4008331,-3.050933838,FALSE,FALSE,,3.050933838,,913.4521329,,,,,,,,
6,299.3485718,-3.280181885,FALSE,FALSE,,3.280181885,,981.9177624,,,,,,,,
6.1,299.4132233,-3.246566772,FALSE,FALSE,,3.246566772,,972.0650219,,,,,,,,
6.2,299.4179382,-3.133712769,FALSE,FALSE,,3.133712769,,938.2898162,,,,,,,,
6.3,299.3811951,-3.153579712,FALSE,FALSE,,3.153579712,,944.1224629,,,,,,,,
6.4,299.379303,-3.099441528,FALSE,FALSE,,3.099441528,,927.9086444,,,,,,,,
6.5,299.5847473,-2.108810425,FALSE,FALSE,,2.108810425,,631.7674382,,,,,,,,
6.6,299.5815582,-2.42578125,FALSE,FALSE,,2.42578125,,726.7193268,,,,,,,,
6.7,299.593277,-2.196273804,FALSE,FALSE,,2.196273804,,657.988866,,,,,,,,
6.8,299.6053314,-2.287322998,FALSE,FALSE,,2.287322998,,685.2941649,,,,,,,,
6.9,299.6284943,-2.144302368,FALSE,FALSE,,2.144302368,,642.4940898,,,,,,,,
7,299.6718445,-1.92137146,FALSE,FALSE,,1.92137146,,575.7809293,,,,,,,,
7.1,299.6182861,-2.129425049,FALSE,FALSE,,2.129425049,,638.0146836,,,,,,,,
7.2,299.5362549,-2.33203125,FALSE,FALSE,,2.33203125,,698.5279069,,,,,,,,
7.3,299.5956879,-2.192230225,FALSE,FALSE,,2.192230225,,656.7827221,,,,,,,,
7.4,299.6083069,-2.355758667,FALSE,FALSE,,2.355758667,,705.8048656,,,,,,,,
7.5,299.5986633,-2.184158325,FALSE,FALSE,,2.184158325,,654.3709147,,,,,,,,
7.6,299.6255798,-2.00843811,FALSE,FALSE,,2.00843811,,601.7794334,,,,,,,,
7.7,299.5871124,-2.215606689,FALSE,FALSE,,2.215606689,,663.7672104,,,,,,,,
7.8,299.6183472,-2.326400757,FALSE,FALSE,,2.326400757,,697.0323496,,,,,,,,
7.9,299.6211395,-2.117645264,FALSE,FALSE,,2.117645264,,634.491287,,,,,,,,
8,299.6018066,-2.168273926,FALSE,FALSE,,2.168273926,,649.6187855,,,,,,,,
8.1,299.5656891,-2.316040039,FALSE,FALSE,,2.316040039,,693.8061303,,,,,,,,
8.2,299.6579285,-1.935317993,FALSE,FALSE,,1.935317993,,579.9333808,,,,,,,,
8.3,299.6208649,-1.978439331,FALSE,FALSE,,1.978439331,,592.7817035,,,,,,,,
8.4,299.592041,-2.18145752,FALSE,FALSE,,2.18145752,,653.5473107,,,,,,,,
8.5,299.6472168,-2.039733887,FALSE,FALSE,,2.039733887,,611.2005822,,,,,,,,
8.6,299.672226,-1.843276978,FALSE,FALSE,,1.843276978,,552.3789149,,,,,,,,
8.7,300.1048431,-0.155349731,FALSE,FALSE,,0.155349731,,46.62120679,,,,,,,,
8.8,300.101532,-0.162216187,FALSE,FALSE,,0.162216187,,48.68132609,,,,,,,,
8.9,300.091217,-0.36177063,FALSE,FALSE,,0.36177063,,108.5641886,,,,,,,,
9,300.0805054,-0.297439575,FALSE,FALSE,,0.297439575,,89.25581804,,,,,,,,
9.1,300.0950317,-0.236679077,FALSE,FALSE,,0.236679077,,71.02621517,,,,,,,,
9.2,300.0458069,-0.514633179,FALSE,FALSE,,0.514633179,,154.4135274,,,,,,,,
9.3,300.1107941,-0.213241577,FALSE,FALSE,,0.213241577,,63.99609905,,,,,,,,
9.4,300.1340027,-0.135025024,FALSE,FALSE,,0.135025024,,40.52560104,,,,,,,,
9.5,300.1304169,-0.096115112,FALSE,FALSE,,0.096115112,,28.84706872,,,,,,,,
9.6,300.110672,-0.247344971,FALSE,FALSE,,0.247344971,,74.23086537,,,,,,,,
9.7,300.1298523,-0.200592041,FALSE,FALSE,,0.200592041,,60.20365964,,,,,,,,
9.8,300.1296234,-0.126235962,FALSE,FALSE,,0.126235962,,37.88715171,,,,,,,,
9.9,300.1159973,-0.252960205,FALSE,FALSE,,0.252960205,,75.91740423,,,,,,,,
10,300.0788879,-0.384155273,FALSE,FALSE,,0.384155273,,115.2768872,,,,,,,,
10.1,300.0794983,-0.393585205,FALSE,FALSE,,0.393585205,,118.1068509,,,,,,,,
10.2,300.1136475,-0.274002075,FALSE,FALSE,,0.274002075,,82.2317622,,,,,,,,
10.3,300.1317596,-0.117095947,FALSE,FALSE,,0.117095947,,35.1442127,,,,,,,,
10.4,300.186554,-0.209320068,FALSE,FALSE,,0.209320068,,62.83506999,,,,,,,,
10.5,300.1092224,-0.367385864,FALSE,FALSE,,0.367385864,,110.255886,,,,,,,,
10.6,300.1253204,-0.289001465,FALSE,FALSE,,0.289001465,,86.73665724,,,,,,,,
10.7,300.1415253,-0.147155762,FALSE,FALSE,,0.147155762,,44.16755477,,,,,,,,
10.8,300.0927277,-0.47479248,FALSE,FALSE,,0.47479248,,142.4817705,,,,,,,,
10.9,300.0990753,-0.385375977,FALSE,FALSE,,0.385375977,,115.6509742,,,,,,,,
11,300.1151581,-0.277755737,FALSE,FALSE,,0.277755737,,83.35870701,,,,,,,,
11.1,300.1194305,-0.270019531,FALSE,FALSE,,0.270019531,,81.03810795,,,,,,,,
11.2,300.1215057,-0.296325684,FALSE,FALSE,,0.296325684,,88.93371035,,,,,,,,
11.3,300.1159515,-0.270248413,FALSE,FALSE,,0.270248413,,81.10585964,,,,,,,,
11.4,300.140564,-0.230697632,FALSE,FALSE,,0.230697632,,69.24171732,,,,,,,,
11.5,300.1437073,-0.235565186,FALSE,FALSE,,0.235565186,,70.7034081,,,,,,,,
11.6,300.1439819,-0.340332031,FALSE,FALSE,,0.340332031,,102.148611,,,,,,,,
11.7,300.1495972,-0.234329224,FALSE,FALSE,,0.234329224,,70.33382208,,,,,,,,
11.8,300.1439819,-0.384094238,FALSE,FALSE,,0.384094238,,115.2835741,,,,,,,,
11.9,300.1512756,-0.276168823,FALSE,FALSE,,0.276168823,,82.89242459,,,,,,,,
12,300.1410217,-0.334228516,FALSE,FALSE,,0.334228516,,100.3156882,,,,,,,,
12.1,300.1368103,-0.178787231,FALSE,FALSE,,0.178787231,,53.66062937,,,,,,,,
12.2,300.1207733,-0.361419678,FALSE,FALSE,,0.361419678,,108.4695532,,,,,,,,
12.3,300.1461792,-0.356491089,FALSE,FALSE,,0.356491089,,106.9994382,,,,,,,,
12.4,300.1305847,-0.273880005,FALSE,FALSE,,0.273880005,,82.19976601,,,,,,,,
12.5,300.1307526,-0.318710327,FALSE,FALSE,,0.318710327,,95.65477034,,,,,,,,
12.6,300.1414642,-0.252029419,FALSE,FALSE,,0.252029419,,75.64447883,,,,,,,,
12.7,300.1331635,-0.358963013,FALSE,FALSE,,0.358963013,,107.7367046,,,,,,,,
12.8,300.1517181,-0.331588745,FALSE,FALSE,,0.331588745,,99.52693156,,,,,,,,
12.9,300.1437683,-0.356613159,FALSE,FALSE,,0.356613159,,107.0352174,,,,,,,,
13,300.1398315,-0.254486084,FALSE,FALSE,,0.254486084,,76.38141038,,,,,,,,
13.1,300.1347961,-0.184005737,FALSE,FALSE,,0.184005737,,55.22652446,,,,,,,,
13.2,300.1390533,-0.2890625,FALSE,FALSE,,0.2890625,,86.75894511,,,,,,,,
13.3,300.1357422,-0.302185059,FALSE,FALSE,,0.302185059,,90.69653684,,,,,,,,
13.4,300.1451569,-0.109298706,FALSE,FALSE,,0.109298706,,32.80547727,,,,,,,,
13.5,300.1287384,-0.301132202,FALSE,FALSE,,0.301132202,,90.37842792,,,,,,,,
13.6,300.1316986,-0.261520386,FALSE,FALSE,,0.261520386,,78.49055759,,,,,,,,
13.7,300.1641235,-0.277923584,FALSE,FALSE,,0.277923584,,83.422689,,,,,,,,
13.8,300.1537476,-0.338272095,FALSE,FALSE,,0.338272095,,101.5336369,,,,,,,,
13.9,300.149704,-0.272888184,FALSE,FALSE,,0.272888184,,81.90730753,,,,,,,,
14,300.1467896,-0.294921875,FALSE,FALSE,,0.294921875,,88.51985395,,,,,,,,
14.1,300.135849,-0.26725769,FALSE,FALSE,,0.26725769,,80.21361382,,,,,,,,
14.2,300.1539612,-0.23210144,FALSE,FALSE,,0.23210144,,69.66616674,,,,,,,,
14.3,300.1416321,-0.202224731,FALSE,FALSE,,0.202224731,,60.69606094,,,,,,,,
14.4,300.1421967,-0.342376709,FALSE,FALSE,,0.342376709,,102.7616975,,,,,,,,
14.5,300.1338959,-0.270492554,FALSE,FALSE,,0.270492554,,81.18398395,,,,,,,,
14.6,300.1559906,-0.27142334,FALSE,FALSE,,0.27142334,,81.46934144,,,,,,,,
14.7,300.151886,-0.388900757,FALSE,FALSE,,0.388900757,,116.7292956,,,,,,,,
14.8,300.1364136,-0.305343628,FALSE,FALSE,,0.305343628,,91.64474139,,,,,,,,
14.9,300.1618195,-0.206619263,FALSE,FALSE,,0.206619263,,62.01921383,,,,,,,,
15,300.1454926,-0.103042603,FALSE,FALSE,,0.103042603,,30.92777269,,,,,,,,
15.1,300.1421967,-0.249862671,FALSE,FALSE,,0.249862671,,74.99433091,,,,,,,,
15.2,300.1379852,-0.302246094,FALSE,FALSE,,0.302246094,,90.71553362,,,,,,,,
15.3,300.1464539,-0.327606201,FALSE,FALSE,,0.327606201,,98.32983954,,,,,,,,
15.4,300.1521759,-0.301071167,FALSE,FALSE,,0.301071167,,90.36716587,,,,,,,,
15.5,300.1470642,-0.314193726,FALSE,FALSE,,0.314193726,,94.30432433,,,,,,,,
15.6,300.1468506,-0.238677979,FALSE,FALSE,,0.238677979,,71.63844356,,,,,,,,
15.7,300.1412964,-0.341262817,FALSE,FALSE,,0.341262817,,102.4270644,,,,,,,,
15.8,300.1461182,-0.190628052,FALSE,FALSE,,0.190628052,,57.21626975,,,,,,,,
15.9,300.1493073,-0.205505371,FALSE,FALSE,,0.205505371,,61.68229477,,,,,,,,
16,300.1406708,-0.290878296,FALSE,FALSE,,0.290878296,,87.30440685,,,,,,,,
16.1,300.1325531,-0.328720093,FALSE,FALSE,,0.328720093,,98.6596007,,,,,,,,
16.2,300.1502686,-0.366989136,FALSE,FALSE,,0.366989136,,110.1518876,,,,,,,,
16.3,300.1480255,-0.293212891,FALSE,FALSE,,0.293212891,,88.00727018,,,,,,,,
16.4,300.1406708,-0.290344238,FALSE,FALSE,,0.290344238,,87.14411443,,,,,,,,
16.5,300.154129,-0.304122925,FALSE,FALSE,,0.304122925,,91.28375161,,,,,,,,
16.6,300.1402283,-0.315475464,FALSE,FALSE,,0.315475464,,94.68687774,,,,,,,,
16.7,300.1511078,-0.164382935,FALSE,FALSE,,0.164382935,,49.33971991,,,,,,,,
16.8,300.1530762,-0.201705933,FALSE,FALSE,,0.201705933,,60.54265616,,,,,,,,
16.9,300.141571,-0.331542969,FALSE,FALSE,,0.331542969,,99.50982751,,,,,,,,
17,300.1545258,-0.249572754,FALSE,FALSE,,0.249572754,,74.91039159,,,,,,,,
17.1,300.1443787,-0.291107178,FALSE,FALSE,,0.291107178,,87.37418299,,,,,,,,
17.2,300.1524048,-0.219985962,FALSE,FALSE,,0.219985962,,66.02931549,,,,,,,,
17.3,300.1580658,-0.174926758,FALSE,FALSE,,0.174926758,,52.50567728,,,,,,,,
17.4,300.1560364,-0.258117676,FALSE,FALSE,,0.258117676,,77.47557848,,,,,,,,
17.5,300.1504364,-0.269424438,FALSE,FALSE,,0.269424438,,80.86786279,,,,,,,,
17.6,300.1398926,-0.437286377,FALSE,FALSE,,0.437286377,,131.2470862,,,,,,,,
17.7,300.1689453,-0.168716431,FALSE,FALSE,,0.168716431,,50.64343305,,,,,,,,
17.8,300.1543579,-0.263275146,FALSE,FALSE,,0.263275146,,79.02318255,,,,,,,,
17.9,300.1429749,-0.189041138,FALSE,FALSE,,0.189041138,,56.73936944,,,,,,,,
18,300.1629944,-0.31237793,FALSE,FALSE,,0.31237793,,93.76429475,,,,,,,,
18.1,300.1480255,-0.34425354,FALSE,FALSE,,0.34425354,,103.3270203,,,,,,,,
18.2,300.1504364,-0.232635498,FALSE,FALSE,,0.232635498,,69.82564626,,,,,,,,
18.3,300.1477356,-0.40776062,FALSE,FALSE,,0.40776062,,122.3884268,,,,,,,,
18.4,300.1535797,-0.356842041,FALSE,FALSE,,0.356842041,,107.107416,,,,,,,,
18.5,300.1460114,-0.286300659,FALSE,FALSE,,0.286300659,,85.9320009,,,,,,,,
18.6,300.154129,-0.32069397,FALSE,FALSE,,0.32069397,,96.25761917,,,,,,,,
18.7,300.1489716,-0.117034912,FALSE,FALSE,,0.117034912,,35.12790851,,,,,,,,
18.8,300.1677094,-0.203460693,FALSE,FALSE,,0.203460693,,61.07233027,,,,,,,,
18.9,300.1397247,-0.323104858,FALSE,FALSE,,0.323104858,,96.97660326,,,,,,,,
19,300.1656799,-0.298309326,FALSE,FALSE,,0.298309326,,89.54222172,,,,,,,,
19.1,300.1648407,-0.266845703,FALSE,FALSE,,0.266845703,,80.09769797,,,,,,,,
19.2,300.1577759,-0.2915802,FALSE,FALSE,,0.2915802,,87.52006438,,,,,,,,
19.3,300.1615448,-0.339736938,FALSE,FALSE,,0.339736938,,101.9759643,,,,,,,,
19.4,300.1577301,-0.266204834,FALSE,FALSE,,0.266204834,,79.90343871,,,,,,,,
19.5,300.1524506,-0.245285034,FALSE,FALSE,,0.245285034,,73.6229041,,,,,,,,
19.6,300.1572723,-0.269607544,FALSE,FALSE,,0.269607544,,80.92466499,,,,,,,,
19.7,300.1514435,-0.241241455,FALSE,FALSE,,0.241241455,,72.40897097,,,,,,,,
19.8,300.1516113,-0.313369751,FALSE,FALSE,,0.313369751,,94.0584357,,,,,,,,
19.9,300.163559,-0.232055664,FALSE,FALSE,,0.232055664,,69.654654,,,,,,,,
20,300.1699524,-0.220748901,FALSE,FALSE,,0.220748901,,66.26218721,,,,,,,,
20.1,300.1509399,-0.361831665,FALSE,FALSE,,0.361831665,,108.6041144,,,,,,,,
20.2,300.149704,-0.272949219,FALSE,FALSE,,0.272949219,,81.92562721,,,,,,,,
20.3,300.1524506,-0.329666138,FALSE,FALSE,,0.329666138,,98.9500991,,,,,,,,
20.4,300.1786346,-0.365341187,FALSE,FALSE,,0.365341187,,109.6676185,,,,,,,,
20.5,300.1642914,-0.232925415,FALSE,FALSE,,0.232925415,,69.91589215,,,,,,,,
20.6,300.1590729,-0.194732666,FALSE,FALSE,,0.194732666,,58.45077649,,,,,,,,
20.7,300.1665802,-0.337799072,FALSE,FALSE,,0.337799072,,101.3959923,,,,,,,,
20.8,300.1742706,-0.278869629,FALSE,FALSE,,0.278869629,,83.70948746,,,,,,,,
20.9,300.1655121,-0.299194336,FALSE,FALSE,,0.299194336,,89.80782106,,,,,,,,
21,300.1522217,-0.237960815,FALSE,FALSE,,0.237960815,,71.42446742,,,,,,,,
21.1,300.1646271,-0.242889404,FALSE,FALSE,,0.242889404,,72.90680746,,,,,,,,
21.2,300.1560364,-0.260528564,FALSE,FALSE,,0.260528564,,78.19922127,,,,,,,,
21.3,300.1515503,-0.325149536,FALSE,FALSE,,0.325149536,,97.59413735,,,,,,,,
21.4,300.1774597,-0.326263428,FALSE,FALSE,,0.326263428,,97.93692694,,,,,,,,
21.5,300.1439362,-0.215179443,FALSE,FALSE,,0.215179443,,64.58480511,,,,,,,,
21.6,300.1565399,-0.37852478,FALSE,FALSE,,0.37852478,,113.6166883,,,,,,,,
21.7,300.1575623,-0.304870605,FALSE,FALSE,,0.304870605,,91.50921774,,,,,,,,
21.8,300.1609802,-0.22442627,FALSE,FALSE,,0.22442627,,67.36400905,,,,,,,,
21.9,300.1631622,-0.32649231,FALSE,FALSE,,0.32649231,,98.00096408,,,,,,,,
22,300.1504364,-0.146865845,FALSE,FALSE,,0.146865845,,44.08184739,,,,,,,,
22.1,300.1677551,-0.222259521,FALSE,FALSE,,0.222259521,,66.71514162,,,,,,,,
22.2,300.1516113,-0.339096069,FALSE,FALSE,,0.339096069,,101.7802316,,,,,,,,
22.3,300.1542511,-0.2915802,FALSE,FALSE,,0.2915802,,87.51903662,,,,,,,,
22.4,300.1586151,-0.243118286,FALSE,FALSE,,0.243118286,,72.97404807,,,,,,,,
22.5,300.14505,-0.294265747,FALSE,FALSE,,0.294265747,,88.32240738,,,,,,,,
22.6,300.1544189,-0.417892456,FALSE,FALSE,,0.417892456,,125.4322673,,,,,,,,
22.7,299.1977844,-4.351501465,FALSE,FALSE,,4.351501465,,1301.959597,,,,,,,,
22.8,296.2896881,-15.57328796,FALSE,FALSE,,15.57328796,,4614.204634,,,,,,,,
22.9,297.479538,-9.900146484,FALSE,FALSE,,9.900146484,,2945.091002,,,,,,,,
23,296.7505188,-13.77575684,FALSE,FALSE,,13.77575684,,4087.962988,,,,,,,,
23.1,295.7728577,-16.83995056,FALSE,FALSE,,16.83995056,,4980.800301,,,,,,,,
23.2,295.7046051,-17.04953003,FALSE,FALSE,,17.04953003,,5041.624544,,,,,,,,
23.3,294.7456818,-20.60546875,FALSE,FALSE,,20.60546875,,6073.372935,,,,,,,,
23.4,294.3811951,-21.9337616,FALSE,FALSE,,21.9337616,,6456.886951,,,,,,,,
23.5,293.4770355,-25.34075928,FALSE,FALSE,,25.34075928,,7436.930911,,,,,,,,
23.6,293.1153564,-26.03874207,FALSE,FALSE,,26.03874207,,7632.355162,,,,,,,,
23.7,292.3814545,-28.90666199,FALSE,FALSE,,28.90666199,,8451.771876,,,,,,,,
23.8,291.9991913,-30.25488281,FALSE,FALSE,,30.25488281,,8834.401314,,,,,,,,
23.9,291.2754974,-33.04241943,FALSE,FALSE,,33.04241943,,9624.447157,,,,,,,,
24,290.6025391,-34.99299622,FALSE,FALSE,,34.99299622,,10169.05355,,,,,,,,
24.1,290.1977386,-36.52453613,FALSE,FALSE,,36.52453613,,10599.33779,,,,,,,,
24.2,289.51474,-38.58609009,FALSE,FALSE,,38.58609009,,11171.24184,,,,,,,,
24.3,289.5027466,-38.4730072,FALSE,FALSE,,38.4730072,,11138.04125,,,,,,,,
24.4,287.6703949,-45.69497681,FALSE,FALSE,,45.69497681,,13145.09202,,,,,,,,
24.5,286.8653259,-48.46534729,FALSE,FALSE,,48.46534729,,13903.02765,,,,,,,,
24.6,287.0877838,-47.0579071,FALSE,FALSE,,47.0579071,,13509.75026,,,,,,,,
24.7,285.7713623,-51.68838501,FALSE,FALSE,,51.68838501,,14771.0602,,,,,,,,
24.8,285.2784119,-54.09794617,FALSE,FALSE,,54.09794617,,15432.97617,,,,,,,,
24.9,285.2161102,-53.48329163,FALSE,FALSE,,53.48329163,,15254.2964,,,,,,,,
25,284.8883667,-55.32575989,FALSE,FALSE,,55.32575989,,15761.66537,,,,,,,,
25.1,284.671463,-54.76564026,FALSE,FALSE,,54.76564026,,15590.21494,,,,,,,,
25.2,283.5638123,-58.86231995,FALSE,FALSE,,58.86231995,,16691.22384,,,,,,,,
25.3,283.5778351,-58.61360168,FALSE,FALSE,,58.61360168,,16621.51827,,,,,,,,
25.4,282.3194122,-63.04359436,FALSE,FALSE,,63.04359436,,17798.4305,,,,,,,,
25.5,281.3135376,-66.95863342,FALSE,FALSE,,66.95863342,,18836.37004,,,,,,,,
25.6,281.457428,-66.28829956,FALSE,FALSE,,66.28829956,,18657.3343,,,,,,,,
25.7,281.4178467,-65.52738953,FALSE,FALSE,,65.52738953,,18440.57686,,,,,,,,
25.8,285.2708435,-51.01248169,FALSE,FALSE,,51.01248169,,14552.37368,,,,,,,,
25.9,290.3762207,-30.86486816,FALSE,FALSE,,30.86486816,,8962.42377,,,,,,,,
26,292.1651154,-23.89360046,FALSE,FALSE,,23.89360046,,6980.876536,,,,,,,,
26.1,290.1488342,-32.41743469,FALSE,FALSE,,32.41743469,,9405.880885,,,,,,,,
26.2,289.6482086,-34.24855042,FALSE,FALSE,,34.24855042,,9920.031275,,,,,,,,
26.3,293.0830536,-20.38955688,FALSE,FALSE,,20.38955688,,5975.833593,,,,,,,,
26.4,293.2805023,-20.16012573,FALSE,FALSE,,20.16012573,,5912.571802,,,,,,,,
26.5,290.7249451,-30.32443237,FALSE,FALSE,,30.32443237,,8816.068936,,,,,,,,
26.6,289.9142761,-32.86688232,FALSE,FALSE,,32.86688232,,9528.578397,,,,,,,,
26.7,287.8631744,-41.01931763,FALSE,FALSE,,41.01931763,,11807.95099,,,,,,,,
26.8,287.7500153,-41.61308289,FALSE,FALSE,,41.61308289,,11974.16524,,,,,,,,
26.9,287.6880035,-41.71144104,FALSE,FALSE,,41.71144104,,11999.8812,,,,,,,,
27,288.0029144,-40.02218628,FALSE,FALSE,,40.02218628,,11526.50629,,,,,,,,
27.1,289.1221161,-35.66836548,FALSE,FALSE,,35.66836548,,10312.5133,,,,,,,,
27.2,288.4073792,-38.25944519,FALSE,FALSE,,38.25944519,,11034.30632,,,,,,,,
27.3,288.2610779,-38.93663025,FALSE,FALSE,,38.93663025,,11223.915,,,,,,,,
27.4,287.1906738,-42.45014954,FALSE,FALSE,,42.45014954,,12191.28705,,,,,,,,
27.5,289.7415161,-32.56051636,FALSE,FALSE,,32.56051636,,9434.133375,,,,,,,,
27.6,286.8510895,-44.57240295,FALSE,FALSE,,44.57240295,,12785.64235,,,,,,,,
27.7,286.7716827,-43.8870697,FALSE,FALSE,,43.8870697,,12585.56883,,,,,,,,
27.8,285.9513092,-47.32290649,FALSE,FALSE,,47.32290649,,13532.04707,,,,,,,,
27.9,284.1165466,-54.59831238,FALSE,FALSE,,54.59831238,,15512.28396,,,,,,,,
28,280.2891083,-70.36662292,FALSE,FALSE,,70.36662292,,19722.99799,,,,,,,,
28.1,277.9676208,-77.54530334,FALSE,FALSE,,77.54530334,,21555.08348,,,,,,,,
28.2,277.8099976,-77.27989197,FALSE,FALSE,,77.27989197,,21469.1266,,,,,,,,
28.3,276.078064,-84.53485107,FALSE,FALSE,,84.53485107,,23338.21802,,,,,,,,
28.4,274.77388,-89.51541138,FALSE,FALSE,,89.51541138,,24596.4969,,,,,,,,
