time,msg.id,msg.len,data
1711063066738,4A,8,511C50511C4F1C51
1711063066748,4B,8,1B1C1C511CFF1CFF
1711063067000,3FF,8,1BC0FC6500000000
1711063067227,4A,8,501C50511C4F1C51
1711063067237,4B,8,1C1C1C511CFF1CFF
1711063068000,4A,8,511C50501C4F1C51
1711063068011,4B,8,1C1C1C511CFF1CFF
1711063068041,3FF,8,1CC0FC6500000000
1711063068738,4A,8,501C51511C4F1C51
1711063068748,4B,8,1C1C1C511CFF1CFF
1711063069000,3FF,8,1DC0FC6500000000
1711063069440,4A,8,511C50511C4F1C51
1711063069455,4B,8,1C1C1C511CFF1CFF
1711063070000,3FF,8,1EC0FC6500000000
1711063070178,4A,8,501C50511C4F1C51
1711063070188,4B,8,1C1C1C511CFF1CFF
1711063071000,4A,8,501C50511C4F1C51
1711063071010,4B,8,1C1C1C511CFF1CFF
1711063071084,3FF,8,1FC0FC6500000000
1711063071737,4A,8,501C50511C4F1C51
1711063071748,4B,8,1C1C1C511CFF1CFF
1711063072000,3FF,8,20C0FC6500000000
1711063072391,4A,8,511C50501C4F1C51
1711063072405,4B,8,1C1C1C511CFF1CFF
1711063073000,3FF,8,21C0FC6500000000
1711063073129,4A,8,511C50501C4F1C51
1711063073139,4B,8,1C1C1C511CFF1CFF
1711063074000,4A,8,501C50511C4F1C51
1711063074010,4B,8,1C1C1C511CFF1CFF
1711063074133,3FF,8,22C0FC6500000000
1711063074738,4A,8,511C50501C4F1C51
1711063074748,4B,8,1C1C1C511CFF1CFF
1711063075000,3FF,8,23C0FC6500000000
1711063075342,4A,8,501C50501C4F1C50
1711063075355,4B,8,1C1C1C511CFF1CFF
1711063076000,3FF,8,24C0FC6500000000
1711063076080,4A,8,511C51501C4F1C51
1711063076090,4B,8,1C1C1C511CFF1CFF
1711063077000,4A,8,511C50501C4F1C51
1711063077010,4B,8,1C1C1C511CFF1CFF
1711063077182,3FF,8,25C0FC6500000000
1711063077738,4A,8,501C50511C4F1C51
1711063077748,4B,8,1C1C1C511CFF1CFF
1711063078000,3FF,8,26C0FC6500000000
1711063078294,4A,8,511C50501C4F1C51
1711063078304,4B,8,1C1C1C511CFF1CFF
1711063079000,3FF,8,27C0FC6500000000
1711063079031,4A,8,501C50511C4F1C51
1711063079041,4B,8,1C1C1C511CFF1CFF
1711063080000,4A,8,511C50511C4F1C51
1711063080010,4B,8,1C1C1C511CFE1CFE
1711063080231,3FF,8,28C0FC6500000000
1711063080738,4A,8,501C50511C4F1C51
1711063080748,4B,8,1C1C1C511CFF1CFF
1711063081000,3FF,8,29C0FC6500000000
1711063081245,4A,8,511C50511C4F1C51
1711063081258,4B,8,1C1C1C511CFF1CFF
1711063082000,4A,8,501C50501C4F1C50
1711063082010,4B,8,1C1C1C511CFF1CFF
1711063082024,3FF,8,2AC0FC6500000000
1711063082737,4A,8,511C50511C4F1C51
1711063082747,4B,8,1C1C1C511CFF1CFF
1711063083000,3FF,8,2BC0FC6500000000
1711063083458,4A,8,511C50511C4F1C51
1711063083468,4B,8,1C1C1C511CFF1CFF
1711063084000,3FF,8,2CC0FC6500000000
1711063084196,4A,8,511C50501C4F1C51
1711063084208,4B,8,1C1C1C511CFF1CFF
1711063085000,4A,8,511C50511C4F1C51
1711063085010,4B,8,1C1C1C511CFF1CFF
1711063085066,3FF,8,2DC0FC6500000000
1711063085738,4A,8,501C50511C4F1C51
1711063085748,4B,8,1C1C1C511CFF1CFF
1711063086000,3FF,8,2EC0FC6500000000
1711063086409,4A,8,501C50511C4F1C51
1711063086419,4B,8,1C1C1C511CFF1CFF
1711063087000,3FF,8,2FC0FC6500000000
1711063087147,4A,8,511C50501C4F1C51
1711063087158,4B,8,1C1C1C511CFF1CFF
1711063088000,4A,8,501C50501C4F1C50
1711063088010,4B,8,1C1C1C511CFF1CFF
1711063088115,3FF,8,30C0FC6500000000
1711063088738,4A,8,511C50501C4F1C51
1711063088748,4B,8,1C1C1C511CFF1CFF
