Time,cell37temp,cell38temp,cell39temp,cell40temp,cell41temp,cell42temp,mintemp37to42,maxtemp37to42,cell43temp,cell44temp,cell45temp,cell46temp,cell47temp,cell48temp,mintemp43to48,maxtemp43to48
1711071697476,1.37249,0.509782,1.37249,1.37249,0.49017499999999997,1.333276,0.49017499999999997,1.37249,0.49017499999999997,0.49017499999999997,0.509782,1.37249,0.509782,4.999785,0.49017499999999997,4.999785
1711071697486,,,,,,,,,0.49017499999999997,0.49017499999999997,0.49017499999999997,1.37249,0.509782,4.999785,0.49017499999999997,4.999785
1711071698003,1.37249,0.509782,1.37249,1.37249,0.49017499999999997,1.333276,0.49017499999999997,1.37249,,,,,,,,
1711071698013,,,,,,,,,0.49017499999999997,0.49017499999999997,0.49017499999999997,1.37249,0.509782,4.999785,0.49017499999999997,4.999785
1711071699000,1.37249,0.49017499999999997,1.37249,1.37249,0.49017499999999997,1.333276,0.49017499999999997,1.37249,,,,,,,,
1711071699016,,,,,,,,,0.49017499999999997,0.49017499999999997,0.49017499999999997,1.37249,0.509782,4.999785,0.49017499999999997,4.999785
1711071699738,1.37249,0.509782,1.352883,1.37249,0.49017499999999997,1.333276,0.49017499999999997,1.37249,,,,,,,,
1711071699748,,,,,,,,,0.49017499999999997,0.49017499999999997,0.49017499999999997,1.37249,0.49017499999999997,4.999785,0.49017499999999997,4.999785
1711071700216,1.37249,0.509782,1.37249,1.37249,0.49017499999999997,1.333276,0.49017499999999997,1.37249,,,,,,,,
1711071700227,,,,,,,,,0.49017499999999997,0.49017499999999997,0.49017499999999997,1.37249,0.509782,4.999785,0.49017499999999997,4.999785
1711071701000,1.37249,0.509782,1.37249,1.37249,0.49017499999999997,1.333276,0.49017499999999997,1.37249,,,,,,,,
1711071701010,,,,,,,,,0.49017499999999997,0.49017499999999997,0.49017499999999997,1.37249,0.509782,4.999785,0.49017499999999997,4.999785
1711071701738,1.37249,0.509782,1.37249,1.37249,0.49017499999999997,1.333276,0.49017499999999997,1.37249,,,,,,,,
1711071701751,,,,,,,,,0.49017499999999997,0.49017499999999997,0.49017499999999997,1.37249,0.509782,4.999785,0.49017499999999997,4.999785
1711071702430,1.37249,0.509782,1.352883,1.37249,0.49017499999999997,1.333276,0.49017499999999997,1.37249,,,,,,,,
1711071702440,,,,,,,,,0.49017499999999997,0.49017499999999997,0.49017499999999997,1.37249,0.509782,4.999785,0.49017499999999997,4.999785
1711071703168,1.37249,0.49017499999999997,1.37249,1.37249,0.49017499999999997,1.333276,0.49017499999999997,1.37249,,,,,,,,
1711071703178,,,,,,,,,0.49017499999999997,0.49017499999999997,0.49017499999999997,1.37249,0.509782,4.999785,0.49017499999999997,4.999785
1711071704000,1.37249,0.509782,1.352883,1.37249,0.49017499999999997,1.333276,0.49017499999999997,1.37249,,,,,,,,
1711071704011,,,,,,,,,0.49017499999999997,0.49017499999999997,0.49017499999999997,1.37249,0.509782,4.999785,0.49017499999999997,4.999785
1711071704738,1.37249,0.49017499999999997,1.37249,1.37249,0.49017499999999997,1.333276,0.49017499999999997,1.37249,,,,,,,,
1711071704750,,,,,,,,,0.49017499999999997,0.49017499999999997,0.49017499999999997,1.37249,0.509782,4.999785,0.49017499999999997,4.999785
1711071705381,1.37249,0.509782,1.37249,1.37249,0.49017499999999997,1.333276,0.49017499999999997,1.37249,,,,,,,,
1711071705391,,,,,,,,,0.49017499999999997,0.49017499999999997,0.49017499999999997,1.37249,0.509782,4.999785,0.49017499999999997,4.999785
1711071706119,1.37249,0.509782,1.352883,1.37249,0.49017499999999997,1.333276,0.49017499999999997,1.37249,,,,,,,,
1711071706129,,,,,,,,,0.49017499999999997,0.49017499999999997,0.49017499999999997,1.37249,0.509782,4.999785,0.49017499999999997,4.999785
1711071707000,1.37249,0.509782,1.352883,1.37249,0.49017499999999997,1.333276,0.49017499999999997,1.37249,,,,,,,,
1711071707010,,,,,,,,,0.49017499999999997,0.49017499999999997,0.509782,1.37249,0.509782,4.999785,0.49017499999999997,4.999785
1711071707737,1.37249,0.509782,1.37249,1.37249,0.49017499999999997,1.333276,0.49017499999999997,1.37249,,,,,,,,
