Time,cell37temp,cell38temp,cell39temp,cell40temp,cell41temp,cell42temp,mintemp37to42,maxtemp37to42,cell43temp,cell44temp,cell45temp,cell46temp,cell47temp,cell48temp,mintemp43to48,maxtemp43to48
1711069257565,1.431311,0.529389,1.431311,1.431311,0.509782,1.4117039999999998,0.509782,1.431311,0.509782,0.509782,0.509782,1.450918,0.509782,4.999785,0.509782,4.999785
1711069257575,,,,,,,,,0.509782,0.509782,0.509782,1.431311,0.509782,4.999785,0.509782,4.999785
1711069258002,1.431311,0.509782,1.431311,1.431311,0.509782,1.4117039999999998,0.509782,1.431311,,,,,,,,
1711069258013,,,,,,,,,0.509782,0.509782,0.509782,1.431311,0.509782,4.999785,0.509782,4.999785
1711069259000,1.431311,0.509782,1.431311,1.431311,0.509782,1.4117039999999998,0.509782,1.431311,,,,,,,,
1711069259018,,,,,,,,,0.509782,0.509782,0.509782,1.431311,0.509782,4.999785,0.509782,4.999785
1711069260000,1.431311,0.509782,1.431311,1.431311,0.509782,1.4117039999999998,0.509782,1.431311,,,,,,,,
1711069260010,,,,,,,,,0.509782,0.509782,0.509782,1.431311,0.509782,4.999785,0.509782,4.999785
1711069260738,1.431311,0.509782,1.431311,1.431311,0.509782,1.4117039999999998,0.509782,1.431311,,,,,,,,
1711069260748,,,,,,,,,0.509782,0.509782,0.509782,1.431311,0.509782,4.999785,0.509782,4.999785
1711069261000,1.431311,0.509782,1.431311,1.431311,0.509782,1.4117039999999998,0.509782,1.431311,,,,,,,,
1711069261010,,,,,,,,,0.509782,0.509782,0.509782,1.431311,0.509782,4.999785,0.509782,4.999785
1711069262000,1.431311,0.509782,1.431311,1.431311,0.509782,1.4117039999999998,0.509782,1.431311,,,,,,,,
1711069262016,,,,,,,,,0.509782,0.509782,0.509782,1.431311,0.509782,4.999785,0.509782,4.999785
1711069263000,1.431311,0.509782,1.431311,1.431311,0.509782,1.4117039999999998,0.509782,1.431311,,,,,,,,
1711069263010,,,,,,,,,0.509782,0.509782,0.509782,1.431311,0.509782,4.999785,0.509782,4.999785
1711069263738,1.431311,0.509782,1.431311,1.431311,0.509782,1.4117039999999998,0.509782,1.431311,,,,,,,,
1711069263748,,,,,,,,,0.509782,0.509782,0.509782,1.450918,0.509782,4.9801779999999995,0.509782,4.9801779999999995
1711069264000,1.431311,0.509782,1.431311,1.431311,0.509782,1.4117039999999998,0.509782,1.431311,,,,,,,,
1711069264010,,,,,,,,,0.509782,0.509782,0.509782,1.431311,0.509782,4.999785,0.509782,4.999785
1711069265000,1.431311,0.509782,1.431311,1.431311,0.509782,1.4117039999999998,0.509782,1.431311,,,,,,,,
1711069265014,,,,,,,,,0.509782,0.509782,0.509782,1.431311,0.509782,4.999785,0.509782,4.999785
1711069266000,1.431311,0.509782,1.4117039999999998,1.431311,0.509782,1.4117039999999998,0.509782,1.431311,,,,,,,,
1711069266011,,,,,,,,,0.509782,0.509782,0.509782,1.431311,0.509782,4.999785,0.509782,4.999785
1711069266738,1.431311,0.509782,1.4117039999999998,1.431311,0.509782,1.4117039999999998,0.509782,1.431311,,,,,,,,
1711069266748,,,,,,,,,0.509782,0.509782,0.509782,1.431311,0.509782,4.999785,0.509782,4.999785
1711069267000,1.431311,0.509782,1.431311,1.431311,0.509782,1.4117039999999998,0.509782,1.431311,,,,,,,,
