time,id,message,label,value,unit
2024-03-21T23:22:04.000Z,0x4A,segment4_temps1,cell37temp,1.509739,None
2024-03-21T23:22:04.000Z,0x4A,segment4_temps1,cell38temp,0.529389,None
2024-03-21T23:22:04.000Z,0x4A,segment4_temps1,cell39temp,1.509739,None
2024-03-21T23:22:04.000Z,0x4A,segment4_temps1,cell40temp,1.509739,None
2024-03-21T23:22:04.000Z,0x4A,segment4_temps1,cell41temp,0.529389,None
2024-03-21T23:22:04.000Z,0x4A,segment4_temps1,cell42temp,1.490132,None
2024-03-21T23:22:04.000Z,0x4A,segment4_temps1,mintemp37to42,0.529389,None
2024-03-21T23:22:04.000Z,0x4A,segment4_temps1,maxtemp37to42,1.509739,None
2024-03-21T23:22:04.000Z,0x4A,segment4_temps1,cell37temp,1.509739,None
2024-03-21T23:22:04.000Z,0x4A,segment4_temps1,cell38temp,0.529389,None
2024-03-21T23:22:04.000Z,0x4A,segment4_temps1,cell39temp,1.509739,None
2024-03-21T23:22:04.000Z,0x4A,segment4_temps1,cell40temp,1.509739,None
2024-03-21T23:22:04.000Z,0x4A,segment4_temps1,cell41temp,0.529389,None
2024-03-21T23:22:04.000Z,0x4A,segment4_temps1,cell42temp,1.490132,None
2024-03-21T23:22:04.000Z,0x4A,segment4_temps1,mintemp37to42,0.529389,None
2024-03-21T23:22:04.000Z,0x4A,segment4_temps1,maxtemp37to42,1.509739,None
2024-03-21T23:22:04.000Z,0x4B,segment4_temps2,cell43temp,0.529389,None
2024-03-21T23:22:04.000Z,0x4B,segment4_temps2,cell44temp,0.529389,None
2024-03-21T23:22:04.000Z,0x4B,segment4_temps2,cell45temp,0.529389,None
2024-03-21T23:22:04.000Z,0x4B,segment4_temps2,cell46temp,1.5293459999999999,None
2024-03-21T23:22:04.000Z,0x4B,segment4_temps2,cell47temp,0.529389,None
2024-03-21T23:22:04.000Z,0x4B,segment4_temps2,cell48temp,4.999785,None
2024-03-21T23:22:04.000Z,0x4B,segment4_temps2,mintemp43to48,0.529389,None
2024-03-21T23:22:04.000Z,0x4B,segment4_temps2,maxtemp43to48,4.999785,None
2024-03-21T23:22:04.426Z,0x4A,segment4_temps1,cell37temp,1.509739,None
2024-03-21T23:22:04.426Z,0x4A,segment4_temps1,cell38temp,0.529389,None
2024-03-21T23:22:04.426Z,0x4A,segment4_temps1,cell39temp,1.509739,None
2024-03-21T23:22:04.426Z,0x4A,segment4_temps1,cell40temp,1.509739,None
2024-03-21T23:22:04.426Z,0x4A,segment4_temps1,cell41temp,0.529389,None
2024-03-21T23:22:04.426Z,0x4A,segment4_temps1,cell42temp,1.490132,None
2024-03-21T23:22:04.426Z,0x4A,segment4_temps1,mintemp37to42,0.529389,None
2024-03-21T23:22:04.426Z,0x4A,segment4_temps1,maxtemp37to42,1.509739,None
2024-03-21T23:22:04.436Z,0x4B,segment4_temps2,cell43temp,0.529389,None
2024-03-21T23:22:04.436Z,0x4B,segment4_temps2,cell44temp,0.529389,None
2024-03-21T23:22:04.436Z,0x4B,segment4_temps2,cell45temp,0.529389,None
2024-03-21T23:22:04.436Z,0x4B,segment4_temps2,cell46temp,1.509739,None
2024-03-21T23:22:04.436Z,0x4B,segment4_temps2,cell47temp,0.529389,None
2024-03-21T23:22:04.436Z,0x4B,segment4_temps2,cell48temp,4.999785,None
2024-03-21T23:22:04.436Z,0x4B,segment4_temps2,mintemp43to48,0.529389,None
2024-03-21T23:22:04.436Z,0x4B,segment4_temps2,maxtemp43to48,4.999785,None
2024-03-21T23:22:05.000Z,0x4A,segment4_temps1,cell37temp,1.509739,None
2024-03-21T23:22:05.000Z,0x4A,segment4_temps1,cell38temp,0.529389,None
2024-03-21T23:22:05.000Z,0x4A,segment4_temps1,cell39temp,1.509739,None
2024-03-21T23:22:05.000Z,0x4A,segment4_temps1,cell40temp,1.509739,None
2024-03-21T23:22:05.000Z,0x4A,segment4_temps1,cell41temp,0.529389,None
2024-03-21T23:22:05.000Z,0x4A,segment4_temps1,cell42temp,1.4705249999999999,None
2024-03-21T23:22:05.000Z,0x4A,segment4_temps1,mintemp37to42,0.529389,None
2024-03-21T23:22:05.000Z,0x4A,segment4_temps1,maxtemp37to42,1.509739,None
2024-03-21T23:22:05.010Z,0x4B,segment4_temps2,cell43temp,0.509782,None
2024-03-21T23:22:05.010Z,0x4B,segment4_temps2,cell44temp,0.529389,None
2024-03-21T23:22:05.010Z,0x4B,segment4_temps2,cell45temp,0.529389,None
2024-03-21T23:22:05.010Z,0x4B,segment4_temps2,cell46temp,1.509739,None
2024-03-21T23:22:05.010Z,0x4B,segment4_temps2,cell47temp,0.529389,None
2024-03-21T23:22:05.010Z,0x4B,segment4_temps2,cell48temp,4.999785,None
2024-03-21T23:22:05.010Z,0x4B,segment4_temps2,mintemp43to48,0.529389,None
2024-03-21T23:22:05.010Z,0x4B,segment4_temps2,maxtemp43to48,4.999785,None
2024-03-21T23:22:05.737Z,0x4A,segment4_temps1,cell37temp,1.509739,None
2024-03-21T23:22:05.737Z,0x4A,segment4_temps1,cell38temp,0.529389,None
2024-03-21T23:22:05.737Z,0x4A,segment4_temps1,cell39temp,1.509739,None
2024-03-21T23:22:05.737Z,0x4A,segment4_temps1,cell40temp,1.509739,None
2024-03-21T23:22:05.737Z,0x4A,segment4_temps1,cell41temp,0.529389,None
2024-03-21T23:22:05.737Z,0x4A,segment4_temps1,cell42temp,1.490132,None
2024-03-21T23:22:05.737Z,0x4A,segment4_temps1,mintemp37to42,0.529389,None
2024-03-21T23:22:05.737Z,0x4A,segment4_temps1,maxtemp37to42,1.509739,None
2024-03-21T23:22:05.747Z,0x4B,segment4_temps2,cell43temp,0.509782,None
2024-03-21T23:22:05.747Z,0x4B,segment4_temps2,cell44temp,0.529389,None
2024-03-21T23:22:05.747Z,0x4B,segment4_temps2,cell45temp,0.529389,None
2024-03-21T23:22:05.747Z,0x4B,segment4_temps2,cell46temp,1.509739,None
2024-03-21T23:22:05.747Z,0x4B,segment4_temps2,cell47temp,0.529389,None
2024-03-21T23:22:05.747Z,0x4B,segment4_temps2,cell48temp,4.999785,None
2024-03-21T23:22:05.747Z,0x4B,segment4_temps2,mintemp43to48,0.529389,None
2024-03-21T23:22:05.747Z,0x4B,segment4_temps2,maxtemp43to48,4.999785,None
2024-03-21T23:22:06.214Z,0x4A,segment4_temps1,cell37temp,1.509739,None
