time,id,message,label,value,unit
2024-03-22T01:21:58.737Z,0x4A,segment4_temps1,maxtemp37to42,1.4117039999999998,None
2024-03-22T01:21:58.747Z,0x4B,segment4_temps2,cell43temp,0.509782,None
2024-03-22T01:21:58.747Z,0x4B,segment4_temps2,cell44temp,0.509782,None
2024-03-22T01:21:58.747Z,0x4B,segment4_temps2,cell45temp,0.509782,None
2024-03-22T01:21:58.747Z,0x4B,segment4_temps2,cell46temp,1.4117039999999998,None
2024-03-22T01:21:58.747Z,0x4B,segment4_temps2,cell47temp,0.509782,None
2024-03-22T01:21:58.747Z,0x4B,segment4_temps2,cell48temp,4.999785,None
2024-03-22T01:21:58.747Z,0x4B,segment4_temps2,mintemp43to48,0.509782,None
2024-03-22T01:21:58.747Z,0x4B,segment4_temps2,maxtemp43to48,4.999785,None
2024-03-22T01:21:59.216Z,0x4A,segment4_temps1,cell37temp,1.392097,None
2024-03-22T01:21:59.216Z,0x4A,segment4_temps1,cell38temp,0.509782,None
2024-03-22T01:21:59.216Z,0x4A,segment4_temps1,cell39temp,1.392097,None
2024-03-22T01:21:59.216Z,0x4A,segment4_temps1,cell40temp,1.392097,None
2024-03-22T01:21:59.216Z,0x4A,segment4_temps1,cell41temp,0.509782,None
2024-03-22T01:21:59.216Z,0x4A,segment4_temps1,cell42temp,1.37249,None
2024-03-22T01:21:59.216Z,0x4A,segment4_temps1,mintemp37to42,0.509782,None
2024-03-22T01:21:59.216Z,0x4A,segment4_temps1,maxtemp37to42,1.392097,None
2024-03-22T01:21:59.226Z,0x4B,segment4_temps2,cell43temp,0.509782,None
2024-03-22T01:21:59.226Z,0x4B,segment4_temps2,cell44temp,0.509782,None
2024-03-22T01:21:59.226Z,0x4B,segment4_temps2,cell45temp,0.509782,None
2024-03-22T01:21:59.226Z,0x4B,segment4_temps2,cell46temp,1.4117039999999998,None
2024-03-22T01:21:59.226Z,0x4B,segment4_temps2,cell47temp,0.509782,None
2024-03-22T01:21:59.226Z,0x4B,segment4_temps2,cell48temp,4.999785,None
2024-03-22T01:21:59.226Z,0x4B,segment4_temps2,mintemp43to48,0.509782,None
2024-03-22T01:21:59.226Z,0x4B,segment4_temps2,maxtemp43to48,4.999785,None
2024-03-22T01:22:00.000Z,0x4A,segment4_temps1,cell37temp,1.392097,None
2024-03-22T01:22:00.000Z,0x4A,segment4_temps1,cell38temp,0.509782,None
2024-03-22T01:22:00.000Z,0x4A,segment4_temps1,cell39temp,1.392097,None
2024-03-22T01:22:00.000Z,0x4A,segment4_temps1,cell40temp,1.392097,None
2024-03-22T01:22:00.000Z,0x4A,segment4_temps1,cell41temp,0.509782,None
2024-03-22T01:22:00.000Z,0x4A,segment4_temps1,cell42temp,1.37249,None
2024-03-22T01:22:00.000Z,0x4A,segment4_temps1,mintemp37to42,0.509782,None
2024-03-22T01:22:00.000Z,0x4A,segment4_temps1,maxtemp37to42,1.392097,None
2024-03-22T01:22:00.010Z,0x4B,segment4_temps2,cell43temp,0.509782,None
2024-03-22T01:22:00.010Z,0x4B,segment4_temps2,cell44temp,0.509782,None
2024-03-22T01:22:00.010Z,0x4B,segment4_temps2,cell45temp,0.509782,None
2024-03-22T01:22:00.010Z,0x4B,segment4_temps2,cell46temp,1.4117039999999998,None
2024-03-22T01:22:00.010Z,0x4B,segment4_temps2,cell47temp,0.509782,None
2024-03-22T01:22:00.010Z,0x4B,segment4_temps2,cell48temp,4.999785,None
2024-03-22T01:22:00.010Z,0x4B,segment4_temps2,mintemp43to48,0.509782,None
2024-03-22T01:22:00.010Z,0x4B,segment4_temps2,maxtemp43to48,4.999785,None
2024-03-22T01:22:01.000Z,0x4A,segment4_temps1,cell37temp,1.4117039999999998,None
2024-03-22T01:22:01.000Z,0x4A,segment4_temps1,cell38temp,0.509782,None
2024-03-22T01:22:01.000Z,0x4A,segment4_temps1,cell39temp,1.392097,None
2024-03-22T01:22:01.000Z,0x4A,segment4_temps1,cell40temp,1.392097,None
2024-03-22T01:22:01.000Z,0x4A,segment4_temps1,cell41temp,0.509782,None
2024-03-22T01:22:01.000Z,0x4A,segment4_temps1,cell42temp,1.37249,None
2024-03-22T01:22:01.000Z,0x4A,segment4_temps1,mintemp37to42,0.509782,None
2024-03-22T01:22:01.000Z,0x4A,segment4_temps1,maxtemp37to42,1.4117039999999998,None
2024-03-22T01:22:01.014Z,0x4B,segment4_temps2,cell43temp,0.509782,None
2024-03-22T01:22:01.014Z,0x4B,segment4_temps2,cell44temp,0.509782,None
2024-03-22T01:22:01.014Z,0x4B,segment4_temps2,cell45temp,0.509782,None
2024-03-22T01:22:01.014Z,0x4B,segment4_temps2,cell46temp,1.4117039999999998,None
2024-03-22T01:22:01.014Z,0x4B,segment4_temps2,cell47temp,0.509782,None
2024-03-22T01:22:01.014Z,0x4B,segment4_temps2,cell48temp,4.999785,None
2024-03-22T01:22:01.014Z,0x4B,segment4_temps2,mintemp43to48,0.509782,None
2024-03-22T01:22:01.014Z,0x4B,segment4_temps2,maxtemp43to48,4.999785,None
2024-03-22T01:22:01.738Z,0x4A,segment4_temps1,cell37temp,1.392097,None
2024-03-22T01:22:01.738Z,0x4A,segment4_temps1,cell38temp,0.509782,None
2024-03-22T01:22:01.738Z,0x4A,segment4_temps1,cell39temp,1.392097,None
2024-03-22T01:22:01.738Z,0x4A,segment4_temps1,cell40temp,1.392097,None
2024-03-22T01:22:01.738Z,0x4A,segment4_temps1,cell41temp,0.509782,None
2024-03-22T01:22:01.738Z,0x4A,segment4_temps1,cell42temp,1.37249,None
2024-03-22T01:22:01.738Z,0x4A,segment4_temps1,mintemp37to42,0.509782,None
2024-03-22T01:22:01.738Z,0x4A,segment4_temps1,maxtemp37to42,1.392097,None
2024-03-22T01:22:01.748Z,0x4B,segment4_temps2,cell43temp,0.509782,None
2024-03-22T01:22:01.748Z,0x4B,segment4_temps2,cell44temp,0.509782,None
2024-03-22T01:22:01.748Z,0x4B,segment4_temps2,cell45temp,0.509782,None
2024-03-22T01:22:01.748Z,0x4B,segment4_temps2,cell46temp,1.4117039999999998,None
2024-03-22T01:22:01.748Z,0x4B,segment4_temps2,cell47temp,0.509782,None
2024-03-22T01:22:01.748Z,0x4B,segment4_temps2,cell48temp,4.999785,None
2024-03-22T01:22:01.748Z,0x4B,segment4_temps2,mintemp43to48,0.509782,None
2024-03-22T01:22:01.748Z,0x4B,segment4_temps2,maxtemp43to48,4.999785,None
2024-03-22T01:22:02.167Z,0x4A,segment4_temps1,cell37temp,1.4117039999999998,None
2024-03-22T01:22:02.167Z,0x4A,segment4_temps1,cell38temp,0.509782,None
2024-03-22T01:22:02.167Z,0x4A,segment4_temps1,cell39temp,1.392097,None
2024-03-22T01:22:02.167Z,0x4A,segment4_temps1,cell40temp,1.392097,None
2024-03-22T01:22:02.167Z,0x4A,segment4_temps1,cell41temp,0.509782,None
2024-03-22T01:22:02.167Z,0x4A,segment4_temps1,cell42temp,1.37249,None
2024-03-22T01:22:02.167Z,0x4A,segment4_temps1,mintemp37to42,0.509782,None
2024-03-22T01:22:02.167Z,0x4A,segment4_temps1,maxtemp37to42,1.4117039999999998,None
2024-03-22T01:22:02.177Z,0x4B,segment4_temps2,cell43temp,0.509782,None
2024-03-22T01:22:02.177Z,0x4B,segment4_temps2,cell44temp,0.509782,None
2024-03-22T01:22:02.177Z,0x4B,segment4_temps2,cell45temp,0.509782,None
2024-03-22T01:22:02.177Z,0x4B,segment4_temps2,cell46temp,1.4117039999999998,None
2024-03-22T01:22:02.177Z,0x4B,segment4_temps2,cell47temp,0.509782,None
2024-03-22T01:22:02.177Z,0x4B,segment4_temps2,cell48temp,4.999785,None
2024-03-22T01:22:02.177Z,0x4B,segment4_temps2,mintemp43to48,0.509782,None
2024-03-22T01:22:02.177Z,0x4B,segment4_temps2,maxtemp43to48,4.999785,None
2024-03-22T01:22:03.000Z,0x4A,segment4_temps1,cell37temp,1.392097,None
2024-03-22T01:22:03.000Z,0x4A,segment4_temps1,cell38temp,0.509782,None
2024-03-22T01:22:03.000Z,0x4A,segment4_temps1,cell39temp,1.392097,None
2024-03-22T01:22:03.000Z,0x4A,segment4_temps1,cell40temp,1.392097,None
2024-03-22T01:22:03.000Z,0x4A,segment4_temps1,cell41temp,0.509782,None
2024-03-22T01:22:03.000Z,0x4A,segment4_temps1,cell42temp,1.37249,None
2024-03-22T01:22:03.000Z,0x4A,segment4_temps1,mintemp37to42,0.509782,None
2024-03-22T01:22:03.000Z,0x4A,segment4_temps1,maxtemp37to42,1.392097,None
2024-03-22T01:22:03.010Z,0x4B,segment4_temps2,cell43temp,0.509782,None
2024-03-22T01:22:03.010Z,0x4B,segment4_temps2,cell44temp,0.509782,None
2024-03-22T01:22:03.010Z,0x4B,segment4_temps2,cell45temp,0.509782,None
2024-03-22T01:22:03.010Z,0x4B,segment4_temps2,cell46temp,1.4117039999999998,None
2024-03-22T01:22:03.010Z,0x4B,segment4_temps2,cell47temp,0.509782,None
2024-03-22T01:22:03.010Z,0x4B,segment4_temps2,cell48temp,4.999785,None
2024-03-22T01:22:03.010Z,0x4B,segment4_temps2,mintemp43to48,0.509782,None
2024-03-22T01:22:03.010Z,0x4B,segment4_temps2,maxtemp43to48,4.999785,None
2024-03-22T01:22:04.000Z,0x4A,segment4_temps1,cell37temp,1.4117039999999998,None
2024-03-22T01:22:04.000Z,0x4A,segment4_temps1,cell38temp,0.509782,None
2024-03-22T01:22:04.000Z,0x4A,segment4_temps1,cell39temp,1.392097,None
2024-03-22T01:22:04.000Z,0x4A,segment4_temps1,cell40temp,1.392097,None
2024-03-22T01:22:04.000Z,0x4A,segment4_temps1,cell41temp,0.509782,None
2024-03-22T01:22:04.000Z,0x4A,segment4_temps1,cell42temp,1.37249,None
2024-03-22T01:22:04.000Z,0x4A,segment4_temps1,mintemp37to42,0.509782,None
2024-03-22T01:22:04.000Z,0x4A,segment4_temps1,maxtemp37to42,1.4117039999999998,None
2024-03-22T01:22:04.013Z,0x4B,segment4_temps2,cell43temp,0.509782,None
2024-03-22T01:22:04.013Z,0x4B,segment4_temps2,cell44temp,0.509782,None
2024-03-22T01:22:04.013Z,0x4B,segment4_temps2,cell45temp,0.509782,None
2024-03-22T01:22:04.013Z,0x4B,segment4_temps2,cell46temp,1.4117039999999998,None
2024-03-22T01:22:04.013Z,0x4B,segment4_temps2,cell47temp,0.509782,None
2024-03-22T01:22:04.013Z,0x4B,segment4_temps2,cell48temp,4.999785,None
2024-03-22T01:22:04.013Z,0x4B,segment4_temps2,mintemp43to48,0.509782,None
2024-03-22T01:22:04.013Z,0x4B,segment4_temps2,maxtemp43to48,4.999785,None
2024-03-22T01:22:04.738Z,0x4A,segment4_temps1,cell37temp,1.392097,None
2024-03-22T01:22:04.738Z,0x4A,segment4_temps1,cell38temp,0.509782,None
2024-03-22T01:22:04.738Z,0x4A,segment4_temps1,cell39temp,1.392097,None
2024-03-22T01:22:04.738Z,0x4A,segment4_temps1,cell40temp,1.392097,None
2024-03-22T01:22:04.738Z,0x4A,segment4_temps1,cell41temp,0.509782,None
2024-03-22T01:22:04.738Z,0x4A,segment4_temps1,cell42temp,1.37249,None
2024-03-22T01:22:04.738Z,0x4A,segment4_temps1,mintemp37to42,0.509782,None
2024-03-22T01:22:04.738Z,0x4A,segment4_temps1,maxtemp37to42,1.392097,None
2024-03-22T01:22:04.748Z,0x4B,segment4_temps2,cell43temp,0.509782,None
2024-03-22T01:22:04.748Z,0x4B,segment4_temps2,cell44temp,0.509782,None
2024-03-22T01:22:04.748Z,0x4B,segment4_temps2,cell45temp,0.509782,None
2024-03-22T01:22:04.748Z,0x4B,segment4_temps2,cell46temp,1.4117039999999998,None
2024-03-22T01:22:04.748Z,0x4B,segment4_temps2,cell47temp,0.509782,None
2024-03-22T01:22:04.748Z,0x4B,segment4_temps2,cell48temp,4.999785,None
2024-03-22T01:22:04.748Z,0x4B,segment4_temps2,mintemp43to48,0.509782,None
2024-03-22T01:22:04.748Z,0x4B,segment4_temps2,maxtemp43to48,4.999785,None
2024-03-22T01:22:05.118Z,0x4A,segment4_temps1,cell37temp,1.392097,None
2024-03-22T01:22:05.118Z,0x4A,segment4_temps1,cell38temp,0.509782,None
2024-03-22T01:22:05.118Z,0x4A,segment4_temps1,cell39temp,1.392097,None
2024-03-22T01:22:05.118Z,0x4A,segment4_temps1,cell40temp,1.392097,None
2024-03-22T01:22:05.118Z,0x4A,segment4_temps1,cell41temp,0.509782,None
2024-03-22T01:22:05.118Z,0x4A,segment4_temps1,cell42temp,1.37249,None
2024-03-22T01:22:05.118Z,0x4A,segment4_temps1,mintemp37to42,0.509782,None
2024-03-22T01:22:05.118Z,0x4A,segment4_temps1,maxtemp37to42,1.392097,None
2024-03-22T01:22:05.129Z,0x4B,segment4_temps2,cell43temp,0.509782,None
2024-03-22T01:22:05.129Z,0x4B,segment4_temps2,cell44temp,0.509782,None
2024-03-22T01:22:05.129Z,0x4B,segment4_temps2,cell45temp,0.509782,None
2024-03-22T01:22:05.129Z,0x4B,segment4_temps2,cell46temp,1.4117039999999998,None
2024-03-22T01:22:05.129Z,0x4B,segment4_temps2,cell47temp,0.509782,None
2024-03-22T01:22:05.129Z,0x4B,segment4_temps2,cell48temp,4.999785,None
2024-03-22T01:22:05.129Z,0x4B,segment4_temps2,mintemp43to48,0.509782,None
2024-03-22T01:22:05.129Z,0x4B,segment4_temps2,maxtemp43to48,4.999785,None
2024-03-22T01:22:06.000Z,0x4A,segment4_temps1,cell37temp,1.392097,None
2024-03-22T01:22:06.000Z,0x4A,segment4_temps1,cell38temp,0.509782,None
2024-03-22T01:22:06.000Z,0x4A,segment4_temps1,cell39temp,1.392097,None
2024-03-22T01:22:06.000Z,0x4A,segment4_temps1,cell40temp,1.392097,None
2024-03-22T01:22:06.000Z,0x4A,segment4_temps1,cell41temp,0.509782,None
2024-03-22T01:22:06.000Z,0x4A,segment4_temps1,cell42temp,1.37249,None
2024-03-22T01:22:06.000Z,0x4A,segment4_temps1,mintemp37to42,0.509782,None
2024-03-22T01:22:06.000Z,0x4A,segment4_temps1,maxtemp37to42,1.392097,None
2024-03-22T01:22:06.010Z,0x4B,segment4_temps2,cell43temp,0.509782,None
2024-03-22T01:22:06.010Z,0x4B,segment4_temps2,cell44temp,0.509782,None
2024-03-22T01:22:06.010Z,0x4B,segment4_temps2,cell45temp,0.509782,None
2024-03-22T01:22:06.010Z,0x4B,segment4_temps2,cell46temp,1.4117039999999998,None
2024-03-22T01:22:06.010Z,0x4B,segment4_temps2,cell47temp,0.509782,None
2024-03-22T01:22:06.010Z,0x4B,segment4_temps2,cell48temp,4.999785,None
2024-03-22T01:22:06.010Z,0x4B,segment4_temps2,mintemp43to48,0.509782,None
2024-03-22T01:22:06.010Z,0x4B,segment4_temps2,maxtemp43to48,4.999785,None
2024-03-22T01:22:06.738Z,0x4A,segment4_temps1,cell37temp,1.392097,None
2024-03-22T01:22:06.738Z,0x4A,segment4_temps1,cell38temp,0.509782,None
2024-03-22T01:22:06.738Z,0x4A,segment4_temps1,cell39temp,1.392097,None
2024-03-22T01:22:06.738Z,0x4A,segment4_temps1,cell40temp,1.392097,None
2024-03-22T01:22:06.738Z,0x4A,segment4_temps1,cell41temp,0.509782,None
2024-03-22T01:22:06.738Z,0x4A,segment4_temps1,cell42temp,1.37249,None
2024-03-22T01:22:06.738Z,0x4A,segment4_temps1,mintemp37to42,0.509782,None
2024-03-22T01:22:06.738Z,0x4A,segment4_temps1,maxtemp37to42,1.392097,None
2024-03-22T01:22:07.000Z,0x4B,segment4_temps2,cell43temp,0.509782,None
2024-03-22T01:22:07.000Z,0x4B,segment4_temps2,cell44temp,0.509782,None
2024-03-22T01:22:07.000Z,0x4B,segment4_temps2,cell45temp,0.509782,None
2024-03-22T01:22:07.000Z,0x4B,segment4_temps2,cell46temp,1.4117039999999998,None
2024-03-22T01:22:07.000Z,0x4B,segment4_temps2,cell47temp,0.509782,None
2024-03-22T01:22:07.000Z,0x4B,segment4_temps2,cell48temp,4.999785,None
2024-03-22T01:22:07.000Z,0x4B,segment4_temps2,mintemp43to48,0.509782,None
2024-03-22T01:22:07.000Z,0x4B,segment4_temps2,maxtemp43to48,4.999785,None
2024-03-22T01:22:07.726Z,0x4A,segment4_temps1,cell37temp,1.392097,None
2024-03-22T01:22:07.726Z,0x4A,segment4_temps1,cell38temp,0.509782,None
2024-03-22T01:22:07.726Z,0x4A,segment4_temps1,cell39temp,1.392097,None
2024-03-22T01:22:07.726Z,0x4A,segment4_temps1,cell40temp,1.392097,None
2024-03-22T01:22:07.726Z,0x4A,segment4_temps1,cell41temp,0.509782,None
2024-03-22T01:22:07.726Z,0x4A,segment4_temps1,cell42temp,1.37249,None
2024-03-22T01:22:07.726Z,0x4A,segment4_temps1,mintemp37to42,0.509782,None
2024-03-22T01:22:07.726Z,0x4A,segment4_temps1,maxtemp37to42,1.392097,None
2024-03-22T01:22:07.736Z,0x4B,segment4_temps2,cell43temp,0.509782,None
2024-03-22T01:22:07.736Z,0x4B,segment4_temps2,cell44temp,0.509782,None
2024-03-22T01:22:07.736Z,0x4B,segment4_temps2,cell45temp,0.509782,None
2024-03-22T01:22:07.736Z,0x4B,segment4_temps2,cell46temp,1.4117039999999998,None
2024-03-22T01:22:07.736Z,0x4B,segment4_temps2,cell47temp,0.509782,None
2024-03-22T01:22:07.736Z,0x4B,segment4_temps2,cell48temp,4.999785,None
2024-03-22T01:22:07.736Z,0x4B,segment4_temps2,mintemp43to48,0.509782,None
2024-03-22T01:22:07.736Z,0x4B,segment4_temps2,maxtemp43to48,4.999785,None
2024-03-22T01:22:08.070Z,0x4A,segment4_temps1,cell37temp,1.392097,None
2024-03-22T01:22:08.070Z,0x4A,segment4_temps1,cell38temp,0.509782,None
2024-03-22T01:22:08.070Z,0x4A,segment4_temps1,cell39temp,1.392097,None
2024-03-22T01:22:08.070Z,0x4A,segment4_temps1,cell40temp,1.392097,None
2024-03-22T01:22:08.070Z,0x4A,segment4_temps1,cell41temp,0.509782,None
2024-03-22T01:22:08.070Z,0x4A,segment4_temps1,cell42temp,1.37249,None
2024-03-22T01:22:08.070Z,0x4A,segment4_temps1,mintemp37to42,0.509782,None
2024-03-22T01:22:08.070Z,0x4A,segment4_temps1,maxtemp37to42,1.392097,None
2024-03-22T01:22:08.080Z,0x4B,segment4_temps2,cell43temp,0.509782,None
2024-03-22T01:22:08.080Z,0x4B,segment4_temps2,cell44temp,0.509782,None
2024-03-22T01:22:08.080Z,0x4B,segment4_temps2,cell45temp,0.509782,None
2024-03-22T01:22:08.080Z,0x4B,segment4_temps2,cell46temp,1.4117039999999998,None
2024-03-22T01:22:08.080Z,0x4B,segment4_temps2,cell47temp,0.509782,None
2024-03-22T01:22:08.080Z,0x4B,segment4_temps2,cell48temp,4.999785,None
2024-03-22T01:22:08.080Z,0x4B,segment4_temps2,mintemp43to48,0.509782,None
2024-03-22T01:22:08.080Z,0x4B,segment4_temps2,maxtemp43to48,4.999785,None
2024-03-22T01:22:09.000Z,0x4A,segment4_temps1,cell37temp,1.392097,None
2024-03-22T01:22:09.000Z,0x4A,segment4_temps1,cell38temp,0.509782,None
2024-03-22T01:22:09.000Z,0x4A,segment4_temps1,cell39temp,1.392097,None
2024-03-22T01:22:09.000Z,0x4A,segment4_temps1,cell40temp,1.392097,None
2024-03-22T01:22:09.000Z,0x4A,segment4_temps1,cell41temp,0.509782,None
2024-03-22T01:22:09.000Z,0x4A,segment4_temps1,cell42temp,1.37249,None
2024-03-22T01:22:09.000Z,0x4A,segment4_temps1,mintemp37to42,0.509782,None
2024-03-22T01:22:09.000Z,0x4A,segment4_temps1,maxtemp37to42,1.392097,None
2024-03-22T01:22:09.011Z,0x4B,segment4_temps2,cell43temp,0.509782,None
2024-03-22T01:22:09.011Z,0x4B,segment4_temps2,cell44temp,0.509782,None
2024-03-22T01:22:09.011Z,0x4B,segment4_temps2,cell45temp,0.509782,None
2024-03-22T01:22:09.011Z,0x4B,segment4_temps2,cell46temp,1.4117039999999998,None
2024-03-22T01:22:09.011Z,0x4B,segment4_temps2,cell47temp,0.509782,None
2024-03-22T01:22:09.011Z,0x4B,segment4_temps2,cell48temp,4.999785,None
2024-03-22T01:22:09.011Z,0x4B,segment4_temps2,mintemp43to48,0.509782,None
2024-03-22T01:22:09.011Z,0x4B,segment4_temps2,maxtemp43to48,4.999785,None
2024-03-22T01:22:09.738Z,0x4A,segment4_temps1,cell37temp,1.392097,None
2024-03-22T01:22:09.738Z,0x4A,segment4_temps1,cell38temp,0.509782,None
2024-03-22T01:22:09.738Z,0x4A,segment4_temps1,cell39temp,1.392097,None
2024-03-22T01:22:09.738Z,0x4A,segment4_temps1,cell40temp,1.392097,None
2024-03-22T01:22:09.738Z,0x4A,segment4_temps1,cell41temp,0.509782,None
2024-03-22T01:22:09.738Z,0x4A,segment4_temps1,cell42temp,1.37249,None
2024-03-22T01:22:09.738Z,0x4A,segment4_temps1,mintemp37to42,0.509782,None
2024-03-22T01:22:09.738Z,0x4A,segment4_temps1,maxtemp37to42,1.392097,None
2024-03-22T01:22:09.749Z,0x4B,segment4_temps2,cell43temp,0.509782,None
2024-03-22T01:22:09.749Z,0x4B,segment4_temps2,cell44temp,0.509782,None
2024-03-22T01:22:09.749Z,0x4B,segment4_temps2,cell45temp,0.509782,None
2024-03-22T01:22:09.749Z,0x4B,segment4_temps2,cell46temp,1.4117039999999998,None
2024-03-22T01:22:09.749Z,0x4B,segment4_temps2,cell47temp,0.509782,None
2024-03-22T01:22:09.749Z,0x4B,segment4_temps2,cell48temp,4.999785,None
2024-03-22T01:22:09.749Z,0x4B,segment4_temps2,mintemp43to48,0.509782,None
2024-03-22T01:22:09.749Z,0x4B,segment4_temps2,maxtemp43to48,4.999785,None
2024-03-22T01:22:10.283Z,0x4A,segment4_temps1,cell37temp,1.392097,None
2024-03-22T01:22:10.283Z,0x4A,segment4_temps1,cell38temp,0.509782,None
2024-03-22T01:22:10.283Z,0x4A,segment4_temps1,cell39temp,1.392097,None
2024-03-22T01:22:10.283Z,0x4A,segment4_temps1,cell40temp,1.392097,None
2024-03-22T01:22:10.283Z,0x4A,segment4_temps1,cell41temp,0.509782,None
