time,id,message,label,value,unit
2024-03-22T01:41:37.001Z,0x4B,segment4_temps2,cell43temp,0.49017499999999997,None
2024-03-22T01:41:37.001Z,0x4B,segment4_temps2,cell44temp,0.49017499999999997,None
2024-03-22T01:41:37.001Z,0x4B,segment4_temps2,cell45temp,0.509782,None
2024-03-22T01:41:37.001Z,0x4B,segment4_temps2,cell46temp,1.37249,None
2024-03-22T01:41:37.001Z,0x4B,segment4_temps2,cell47temp,0.509782,None
2024-03-22T01:41:37.001Z,0x4B,segment4_temps2,cell48temp,4.999785,None
2024-03-22T01:41:37.001Z,0x4B,segment4_temps2,mintemp43to48,0.49017499999999997,None
2024-03-22T01:41:37.001Z,0x4B,segment4_temps2,maxtemp43to48,4.999785,None
2024-03-22T01:41:37.476Z,0x4A,segment4_temps1,cell37temp,1.37249,None
2024-03-22T01:41:37.476Z,0x4A,segment4_temps1,cell38temp,0.509782,None
2024-03-22T01:41:37.476Z,0x4A,segment4_temps1,cell39temp,1.37249,None
2024-03-22T01:41:37.476Z,0x4A,segment4_temps1,cell40temp,1.37249,None
2024-03-22T01:41:37.476Z,0x4A,segment4_temps1,cell41temp,0.49017499999999997,None
2024-03-22T01:41:37.476Z,0x4A,segment4_temps1,cell42temp,1.333276,None
2024-03-22T01:41:37.476Z,0x4A,segment4_temps1,mintemp37to42,0.49017499999999997,None
2024-03-22T01:41:37.476Z,0x4A,segment4_temps1,maxtemp37to42,1.37249,None
2024-03-22T01:41:37.486Z,0x4B,segment4_temps2,cell43temp,0.49017499999999997,None
2024-03-22T01:41:37.486Z,0x4B,segment4_temps2,cell44temp,0.49017499999999997,None
2024-03-22T01:41:37.486Z,0x4B,segment4_temps2,cell45temp,0.49017499999999997,None
2024-03-22T01:41:37.486Z,0x4B,segment4_temps2,cell46temp,1.37249,None
2024-03-22T01:41:37.486Z,0x4B,segment4_temps2,cell47temp,0.509782,None
2024-03-22T01:41:37.486Z,0x4B,segment4_temps2,cell48temp,4.999785,None
2024-03-22T01:41:37.486Z,0x4B,segment4_temps2,mintemp43to48,0.49017499999999997,None
2024-03-22T01:41:37.486Z,0x4B,segment4_temps2,maxtemp43to48,4.999785,None
2024-03-22T01:41:38.003Z,0x4A,segment4_temps1,cell37temp,1.37249,None
2024-03-22T01:41:38.003Z,0x4A,segment4_temps1,cell38temp,0.509782,None
2024-03-22T01:41:38.003Z,0x4A,segment4_temps1,cell39temp,1.37249,None
2024-03-22T01:41:38.003Z,0x4A,segment4_temps1,cell40temp,1.37249,None
2024-03-22T01:41:38.003Z,0x4A,segment4_temps1,cell41temp,0.49017499999999997,None
2024-03-22T01:41:38.003Z,0x4A,segment4_temps1,cell42temp,1.333276,None
2024-03-22T01:41:38.003Z,0x4A,segment4_temps1,mintemp37to42,0.49017499999999997,None
2024-03-22T01:41:38.003Z,0x4A,segment4_temps1,maxtemp37to42,1.37249,None
2024-03-22T01:41:38.013Z,0x4B,segment4_temps2,cell43temp,0.49017499999999997,None
2024-03-22T01:41:38.013Z,0x4B,segment4_temps2,cell44temp,0.49017499999999997,None
2024-03-22T01:41:38.013Z,0x4B,segment4_temps2,cell45temp,0.49017499999999997,None
2024-03-22T01:41:38.013Z,0x4B,segment4_temps2,cell46temp,1.37249,None
2024-03-22T01:41:38.013Z,0x4B,segment4_temps2,cell47temp,0.509782,None
2024-03-22T01:41:38.013Z,0x4B,segment4_temps2,cell48temp,4.999785,None
2024-03-22T01:41:38.013Z,0x4B,segment4_temps2,mintemp43to48,0.49017499999999997,None
2024-03-22T01:41:38.013Z,0x4B,segment4_temps2,maxtemp43to48,4.999785,None
2024-03-22T01:41:39.000Z,0x4A,segment4_temps1,cell37temp,1.37249,None
2024-03-22T01:41:39.000Z,0x4A,segment4_temps1,cell38temp,0.49017499999999997,None
2024-03-22T01:41:39.000Z,0x4A,segment4_temps1,cell39temp,1.37249,None
2024-03-22T01:41:39.000Z,0x4A,segment4_temps1,cell40temp,1.37249,None
2024-03-22T01:41:39.000Z,0x4A,segment4_temps1,cell41temp,0.49017499999999997,None
2024-03-22T01:41:39.000Z,0x4A,segment4_temps1,cell42temp,1.333276,None
2024-03-22T01:41:39.000Z,0x4A,segment4_temps1,mintemp37to42,0.49017499999999997,None
2024-03-22T01:41:39.000Z,0x4A,segment4_temps1,maxtemp37to42,1.37249,None
2024-03-22T01:41:39.016Z,0x4B,segment4_temps2,cell43temp,0.49017499999999997,None
2024-03-22T01:41:39.016Z,0x4B,segment4_temps2,cell44temp,0.49017499999999997,None
2024-03-22T01:41:39.016Z,0x4B,segment4_temps2,cell45temp,0.49017499999999997,None
2024-03-22T01:41:39.016Z,0x4B,segment4_temps2,cell46temp,1.37249,None
